time(ms);RPM(1/min);MAP(kPa);IAT2(°C);TP_REL(%);FRP(kPa);SHRTFT1(%);SHRTFT2(%);LOAD(%);TCBP_DSD(kPa);WGATE_PRES(kPa);FUELSYS_A_PCTB1(%);FUELSYS_B_PCTB1(%)
23701;4830;24.0;46;9.02;8640.0;0.00;0.00;5.88;99.7;91.0;0.00;0.00
23710;4825;24.0;46;9.02;8640.0;0.00;0.00;5.88;99.7;91.0;0.00;0.00
23722;4821;24.0;46;9.02;8650.0;0.00;0.00;5.88;99.7;91.0;0.00;0.00
23747;4817;24.0;46;9.02;8650.0;0.00;0.00;5.88;99.7;91.0;0.00;0.00
23761;4816;24.0;46;9.02;8660.0;0.00;0.00;5.88;99.7;91.0;0.00;0.00
23771;4815;24.0;46;9.02;8670.0;0.00;0.00;5.88;99.7;91.0;0.00;0.00
23782;4814;24.0;46;9.02;8670.0;0.00;0.00;5.88;99.7;91.0;0.00;0.00
23791;4813;24.0;46;9.02;8680.0;0.00;0.00;5.88;99.7;91.5;0.00;0.00
23803;4812;24.0;46;9.02;8690.0;0.00;0.00;5.88;99.7;91.5;0.00;0.00
23822;4812;24.0;46;9.02;8690.0;0.00;0.00;5.88;99.7;91.5;0.00;0.00
23840;4811;25.0;46;9.02;8700.0;0.00;0.00;5.88;99.7;91.5;0.00;0.00
23852;4810;25.0;46;9.02;8710.0;0.00;0.00;5.88;99.7;91.5;0.00;0.00
23862;4809;25.0;46;9.02;8710.0;0.00;0.00;5.88;99.7;91.5;0.00;0.00
23870;4808;25.0;46;9.02;8720.0;0.00;0.00;5.88;99.7;91.5;0.00;0.00
23884;4807;25.0;46;9.02;8720.0;0.00;0.00;5.88;99.7;91.5;0.00;0.00
23901;4805;25.0;46;9.02;8730.0;0.00;0.00;5.88;99.7;92.0;0.00;0.00
23911;4804;25.0;46;9.02;8740.0;0.00;0.00;5.88;99.7;92.0;0.00;0.00
23922;4802;25.0;46;9.02;8740.0;0.00;0.00;5.88;99.7;92.0;0.00;0.00
23932;4800;25.0;46;9.02;8750.0;0.00;0.00;5.88;99.7;92.0;0.00;0.00
23940;4799;25.0;46;9.02;8750.0;0.00;0.00;5.88;99.7;92.0;0.00;0.00
23950;4797;25.0;46;9.02;8760.0;0.00;0.00;5.88;99.6;92.0;0.00;0.00
23961;4796;25.0;46;9.02;8760.0;0.00;0.00;5.88;99.6;92.5;0.00;0.00
23971;4794;25.0;46;9.02;8760.0;0.00;0.00;5.88;99.6;92.5;0.00;0.00
23982;4793;25.0;46;9.02;8760.0;0.00;0.00;5.88;99.6;92.5;0.00;0.00
24000;4791;25.0;46;9.02;8770.0;0.00;0.00;5.88;99.6;92.5;0.00;0.00
24020;4790;25.0;46;9.02;8770.0;0.00;0.00;5.88;99.6;92.5;0.00;0.00
24031;4787;25.0;46;9.02;8770.0;0.00;0.00;5.88;99.6;92.5;0.00;0.00
24041;4785;25.0;46;9.02;8770.0;0.00;0.00;5.88;99.6;92.5;0.00;0.00
24050;4783;25.0;46;9.02;8780.0;0.00;0.00;5.88;99.6;92.5;0.00;0.00
24063;4780;25.0;46;9.02;8780.0;0.00;0.00;5.88;99.6;92.5;0.00;0.00
24082;4778;25.0;46;9.02;8780.0;0.00;0.00;5.88;99.6;92.5;0.00;0.00
24101;4775;25.0;46;9.02;8790.0;0.00;0.00;5.88;99.6;92.5;0.00;0.00
24110;4773;24.0;46;9.02;8790.0;0.00;0.00;5.88;99.6;92.5;0.00;0.00
24122;4771;24.0;46;9.02;8790.0;0.00;0.00;5.88;99.6;92.5;0.00;0.00
24131;4768;24.0;46;9.02;8800.0;0.00;0.00;5.88;99.6;92.5;0.00;0.00
24142;4766;24.0;46;9.02;8800.0;0.00;0.00;5.88;99.6;92.5;0.00;0.00
24155;4764;24.0;46;9.02;8810.0;0.00;0.00;5.88;99.6;92.5;0.00;0.00
24171;4758;24.0;46;9.02;8810.0;0.00;0.00;5.88;99.6;93.0;0.00;0.00
24182;4752;24.0;46;9.02;8810.0;0.00;0.00;5.88;99.6;93.0;0.00;0.00
24191;4746;24.0;46;9.02;8820.0;0.00;0.00;5.88;99.6;93.0;0.00;0.00
24200;4740;24.0;46;9.02;8820.0;0.00;0.00;5.88;99.6;93.0;0.00;0.00
24212;4734;24.0;46;9.02;8830.0;0.00;0.00;5.88;99.6;93.0;0.00;0.00
24232;4728;24.0;46;9.02;8830.0;0.00;0.00;5.88;99.6;93.0;0.00;0.00
24251;4722;25.0;46;9.02;8840.0;0.00;0.00;5.88;99.6;93.5;0.00;0.00
24272;4716;25.0;46;9.02;8850.0;0.00;0.00;5.88;99.6;93.5;0.00;0.00
24292;4710;25.0;46;9.02;8850.0;0.00;0.00;5.88;99.6;93.5;0.00;0.00
24300;4705;25.0;46;9.02;8860.0;0.00;0.00;5.88;99.6;93.5;0.00;0.00
24316;4699;25.0;46;9.02;8860.0;0.00;0.00;5.88;99.6;93.5;0.00;0.00
24330;4698;25.0;46;9.02;8870.0;0.00;0.00;5.88;99.6;93.5;0.00;0.00
24341;4697;25.0;46;9.02;8880.0;0.00;0.00;5.49;99.6;93.5;0.00;0.00
24350;4696;25.0;46;9.02;8880.0;0.00;0.00;5.49;99.6;93.5;0.00;0.00
24360;4695;25.0;46;9.02;8890.0;0.00;0.00;5.49;99.6;93.5;0.00;0.00
24370;4694;25.0;46;9.02;8890.0;0.00;0.00;5.49;99.6;93.5;0.00;0.00
24382;4693;25.0;46;9.02;8900.0;0.00;0.00;5.49;99.6;93.5;0.00;0.00
24400;4692;25.0;46;9.02;8900.0;0.00;0.00;5.49;99.6;93.5;0.00;0.00
24411;4691;25.0;46;9.02;8900.0;0.00;0.00;5.49;99.6;93.5;0.00;0.00
24422;4690;25.0;46;9.02;8900.0;0.00;0.00;5.49;99.6;93.5;0.00;0.00
24431;4689;25.0;46;9.02;8910.0;0.00;0.00;5.49;99.6;93.5;0.00;0.00
24445;4688;25.0;46;9.02;8910.0;0.00;0.00;5.49;99.6;93.5;0.00;0.00
24461;4685;25.0;46;9.02;8910.0;0.00;0.00;5.49;99.6;93.5;0.00;0.00
24472;4683;25.0;46;9.02;8910.0;0.00;0.00;5.49;99.6;93.5;0.00;0.00
24491;4680;25.0;46;9.02;8920.0;0.00;0.00;5.49;99.6;93.5;0.00;0.00
24500;4677;25.0;46;9.02;8920.0;0.00;0.00;5.49;99.6;94.0;0.00;0.00
24511;4674;25.0;46;9.02;8920.0;0.00;0.00;5.49;99.6;94.0;0.00;0.00
24522;4671;25.0;46;9.02;8930.0;0.00;0.00;5.49;99.6;94.0;0.00;0.00
24530;4668;25.0;46;9.02;8930.0;0.00;0.00;5.49;99.6;94.0;0.00;0.00
24542;4665;25.0;46;9.02;8930.0;0.00;0.00;5.49;99.6;94.0;0.00;0.00
24553;4662;25.0;46;9.02;8940.0;0.00;0.00;5.49;99.6;94.0;0.00;0.00
24572;4659;25.0;46;9.02;8940.0;0.00;0.00;5.49;99.6;94.0;0.00;0.00
24596;4656;25.0;46;9.02;8950.0;0.00;0.00;5.49;99.6;94.0;0.00;0.00
24612;4656;25.0;46;9.02;8950.0;0.00;0.00;5.49;99.6;94.0;0.00;0.00
24621;4655;25.0;46;9.02;8950.0;0.00;0.00;5.49;99.6;94.0;0.00;0.00
24633;4655;25.0;46;9.02;8960.0;0.00;0.00;5.49;99.6;94.0;0.00;0.00
24651;4655;25.0;46;9.02;8960.0;0.00;0.00;5.49;99.6;94.0;0.00;0.00
24671;4655;25.0;46;9.02;8960.0;0.00;0.00;5.49;99.6;94.0;0.00;0.00
24681;4654;25.0;46;9.02;8970.0;0.00;0.00;5.49;99.5;94.0;0.00;0.00
24692;4654;25.0;46;9.02;8970.0;0.00;0.00;5.49;99.5;94.0;0.00;0.00
24710;4654;25.0;46;9.02;8970.0;0.00;0.00;5.49;99.5;94.0;0.00;0.00
24723;4653;25.0;46;9.02;8970.0;0.00;0.00;5.49;99.5;94.0;0.00;0.00
24742;4653;25.0;46;9.02;8980.0;0.00;0.00;5.49;99.5;94.0;0.00;0.00
24764;4653;25.0;46;9.02;8980.0;0.00;0.00;5.49;99.5;94.0;0.00;0.00
24782;4649;25.0;46;9.02;8980.0;0.00;0.00;5.49;99.5;94.0;0.00;0.00
24801;4646;25.0;46;9.02;8980.0;0.00;0.00;5.49;99.5;94.0;0.00;0.00
24810;4643;25.0;46;9.02;8990.0;0.00;0.00;5.49;99.5;94.0;0.00;0.00
24821;4639;25.0;46;9.02;8990.0;0.00;0.00;5.49;99.5;94.0;0.00;0.00
24832;4636;25.0;46;9.02;8990.0;0.00;0.00;5.49;99.5;94.0;0.00;0.00
24841;4633;25.0;46;9.02;9000.0;0.00;0.00;5.49;99.5;94.0;0.00;0.00
24851;4629;25.0;46;9.02;9000.0;0.00;0.00;5.49;99.5;94.0;0.00;0.00
24871;4626;25.0;46;9.02;9000.0;0.00;0.00;5.49;99.5;94.0;0.00;0.00
24880;4623;25.0;46;9.02;9010.0;0.00;0.00;5.49;99.5;94.0;0.00;0.00
24891;4619;25.0;46;9.02;9010.0;0.00;0.00;5.49;99.5;94.0;0.00;0.00
24905;4616;25.0;46;9.02;9020.0;0.00;0.00;5.49;99.5;94.0;0.00;0.00
24922;4615;25.0;46;9.02;9020.0;0.00;0.00;5.49;99.5;94.0;0.00;0.00
24931;4614;25.0;46;9.02;9020.0;0.00;0.00;5.49;99.5;94.0;0.00;0.00
24942;4614;25.0;46;9.02;9030.0;0.00;0.00;5.49;99.5;94.0;0.00;0.00
24950;4613;25.0;46;9.02;9030.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
24961;4612;25.0;46;9.02;9030.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
24970;4611;25.0;46;9.02;9040.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
24980;4610;24.0;46;9.02;9040.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
24992;4609;24.0;47;9.02;9040.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25012;4609;24.0;47;9.02;9040.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25032;4608;24.0;47;9.02;9050.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25057;4607;24.0;47;9.02;9050.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25070;4605;24.0;47;9.02;9050.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25082;4602;24.0;47;9.02;9050.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25100;4600;24.0;47;9.02;9060.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25112;4598;24.0;47;9.02;9060.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25131;4595;24.0;47;9.02;9060.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25142;4593;24.0;47;9.02;9070.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25162;4591;25.0;47;9.02;9070.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25170;4589;25.0;47;9.02;9070.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25182;4586;25.0;47;9.02;9080.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25202;4584;25.0;47;9.02;9080.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25226;4582;25.0;47;9.02;9090.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25241;4580;25.0;47;9.02;9090.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25251;4578;25.0;47;9.02;9090.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25261;4576;25.0;47;9.02;9100.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25272;4574;25.0;47;9.02;9100.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25281;4572;25.0;47;9.02;9100.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25288;4570;25.0;47;9.02;9110.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25302;4568;24.0;47;9.02;9110.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25310;4567;24.0;47;9.02;9110.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25323;4565;24.0;47;9.02;9110.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25340;4563;24.0;47;9.02;9120.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25358;4561;24.0;47;9.02;9120.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25373;4558;24.0;47;9.02;9120.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25389;4556;24.0;47;9.02;9120.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25400;4553;24.0;47;9.02;9130.0;0.00;0.00;5.49;99.5;94.5;0.00;0.00
25412;4550;24.0;47;9.02;9130.0;0.00;0.00;5.49;99.5;95.0;0.00;0.00
25430;4548;24.0;47;9.02;9130.0;0.00;0.00;5.49;99.5;95.0;0.00;0.00
25442;4545;24.0;47;9.02;9130.0;0.00;0.00;5.49;99.5;95.0;0.00;0.00
25460;4542;25.0;47;9.02;9130.0;0.00;0.00;5.49;99.5;95.0;0.00;0.00
25470;4540;25.0;47;9.02;9130.0;0.00;0.00;5.49;99.5;95.0;0.00;0.00
25480;4537;25.0;47;9.02;9130.0;0.00;0.00;5.49;99.5;95.0;0.00;0.00
25490;4534;25.0;47;9.02;9130.0;0.00;0.00;5.49;99.5;95.0;0.00;0.00
25504;4532;25.0;47;9.02;9130.0;0.00;0.00;5.49;99.5;95.0;0.00;0.00
25520;4531;25.0;47;9.02;9130.0;0.00;0.00;5.49;99.5;95.0;0.00;0.00
25529;4530;25.0;47;9.02;9130.0;0.00;0.00;5.49;99.5;95.0;0.00;0.00
25540;4530;25.0;47;9.02;9130.0;0.00;0.00;5.49;99.5;95.0;0.00;0.00
25550;4529;25.0;47;9.02;9130.0;0.00;0.00;5.49;99.5;95.0;0.00;0.00
25558;4528;25.0;47;9.02;9130.0;0.00;0.00;5.49;99.5;95.0;0.00;0.00
25570;4527;25.0;47;9.02;9140.0;0.00;0.00;5.49;99.5;95.0;0.00;0.00
25581;4527;25.0;47;9.02;9140.0;0.00;0.00;5.49;99.5;95.0;0.00;0.00
25592;4526;25.0;47;9.02;9140.0;0.00;0.00;5.49;99.5;95.0;0.00;0.00
25600;4525;25.0;47;9.02;9150.0;0.00;0.00;5.49;99.5;95.0;0.00;0.00
25620;4525;25.0;47;9.02;9150.0;0.00;0.00;5.49;99.5;95.0;0.00;0.00
25639;4524;25.0;47;9.02;9160.0;0.00;0.00;5.49;99.5;95.0;0.00;0.00
25648;4522;25.0;47;9.02;9160.0;0.00;0.00;5.49;99.5;95.0;0.00;0.00
25659;4519;25.0;47;9.02;9160.0;0.00;0.00;5.49;99.5;95.0;0.00;0.00
25671;4517;25.0;47;9.02;9170.0;0.00;0.00;5.49;99.5;95.0;0.00;0.00
25680;4515;25.0;47;9.02;9170.0;0.00;0.00;5.49;99.5;95.0;0.00;0.00
25689;4512;25.0;47;9.02;9170.0;0.00;0.00;5.49;99.5;95.0;0.00;0.00
25700;4510;25.0;47;9.02;9180.0;0.00;0.00;5.49;99.5;95.0;0.00;0.00
25708;4508;25.0;47;9.02;9180.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
25719;4505;25.0;47;9.02;9180.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
25729;4503;25.0;47;9.02;9180.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
25750;4501;25.0;47;9.02;9190.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
25766;4498;25.0;47;9.02;9190.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
25780;4497;25.0;47;9.02;9190.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
25790;4497;25.0;47;9.02;9190.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
25799;4496;25.0;47;9.02;9200.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
25810;4495;25.0;47;9.02;9200.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
25822;4494;25.0;47;9.02;9200.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
25831;4493;25.0;47;9.02;9200.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
25840;4492;25.0;47;9.02;9200.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
25849;4491;25.0;47;9.02;9200.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
25859;4490;25.0;47;9.02;9200.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
25870;4490;25.0;47;9.02;9200.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
25886;4489;25.0;47;9.02;9200.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
25900;4487;25.0;47;9.02;9200.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
25909;4485;25.0;47;9.02;9200.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
25921;4483;25.0;47;9.02;9200.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
25929;4481;25.0;47;9.02;9200.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
25941;4479;25.0;47;9.02;9200.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
25950;4477;25.0;47;9.02;9210.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
25960;4475;25.0;47;9.02;9210.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
25971;4473;25.0;47;9.02;9210.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
25980;4471;25.0;47;9.02;9220.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
25991;4469;25.0;47;9.02;9220.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
26007;4467;25.0;47;9.02;9230.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
26020;4464;25.0;47;9.02;9230.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
26031;4461;25.0;47;9.02;9230.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
26040;4459;25.0;47;9.02;9240.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
26051;4456;25.0;47;9.02;9240.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
26059;4454;25.0;47;9.02;9240.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
26070;4451;25.0;47;9.02;9240.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
26081;4449;25.0;47;9.02;9240.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
26090;4446;25.0;47;9.02;9240.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
26101;4444;25.0;47;8.63;9240.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
26110;4441;25.0;47;8.63;9240.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
26128;4438;25.0;47;8.63;9240.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
26141;4436;25.0;47;8.63;9240.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
26150;4433;25.0;47;8.63;9240.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
26159;4430;25.0;47;8.63;9240.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
26171;4427;25.0;47;8.63;9240.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26179;4424;25.0;47;8.63;9240.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26190;4421;25.0;47;8.63;9250.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26201;4419;25.0;47;8.63;9250.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26210;4416;25.0;48;8.63;9250.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26221;4413;25.0;48;8.63;9250.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26230;4410;25.0;48;8.63;9260.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26247;4407;25.0;48;8.63;9260.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26260;4408;25.0;48;8.63;9260.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26271;4408;25.0;48;8.63;9260.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26279;4409;25.0;48;8.63;9270.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26289;4409;25.0;48;8.63;9270.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26300;4409;25.0;48;8.63;9270.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26311;4410;25.0;48;8.63;9270.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26319;4410;25.0;48;8.63;9270.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26332;4410;25.0;48;8.63;9270.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26350;4411;25.0;48;8.63;9270.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26360;4411;25.0;48;8.63;9270.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26379;4412;25.0;48;8.63;9270.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26390;4410;25.0;48;8.63;9270.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26399;4408;25.0;48;8.63;9270.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26410;4406;25.0;48;8.63;9270.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26421;4405;25.0;48;8.63;9270.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26431;4403;25.0;48;8.63;9270.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26440;4401;25.0;48;8.63;9280.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26449;4399;24.0;48;8.63;9280.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26460;4397;24.0;48;8.63;9280.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26471;4396;24.0;48;8.63;9280.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26479;4394;24.0;48;8.63;9290.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26498;4392;24.0;48;8.63;9290.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26511;4389;24.0;48;8.63;9290.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26520;4386;24.0;48;8.63;9290.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26529;4383;24.0;48;8.63;9300.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26540;4379;24.0;48;8.63;9300.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26549;4376;24.0;48;8.63;9300.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26561;4373;24.0;48;8.63;9300.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26571;4370;25.0;48;8.63;9300.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26579;4367;25.0;48;8.63;9300.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26589;4364;25.0;48;8.63;9300.0;0.00;0.00;5.49;99.4;95.5;0.00;0.00
26599;4361;25.0;48;8.63;9300.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
26617;4357;25.0;48;8.63;9300.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
26631;4355;25.0;48;8.63;9300.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
26641;4353;25.0;48;8.63;9300.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
26649;4351;25.0;48;8.63;9300.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
26659;4348;25.0;48;8.63;9300.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
26671;4346;25.0;48;8.63;9300.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
26679;4344;25.0;48;8.63;9310.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
26689;4342;25.0;48;8.63;9310.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
26701;4340;25.0;48;8.63;9310.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
26711;4337;25.0;48;8.63;9320.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
26721;4335;25.0;48;8.63;9320.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
26740;4333;25.0;48;8.63;9330.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
26750;4333;25.0;48;8.63;9330.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
26760;4332;25.0;48;8.63;9330.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
26771;4332;25.0;48;8.63;9340.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
26780;4332;25.0;48;8.63;9340.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
26791;4332;25.0;48;8.63;9340.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
26802;4331;25.0;48;8.63;9340.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
26810;4331;25.0;48;8.63;9340.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
26821;4331;25.0;48;8.63;9340.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
26829;4331;25.0;48;8.63;9340.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
26839;4330;25.0;48;8.63;9340.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
26857;4330;25.0;48;8.63;9340.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
26871;4328;25.0;48;8.63;9340.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
26879;4326;25.0;48;8.63;9340.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
26891;4324;25.0;48;8.63;9340.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
26900;4322;25.0;48;8.63;9340.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
26909;4320;25.0;48;8.63;9340.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
26921;4318;25.0;48;8.63;9340.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
26929;4316;25.0;48;8.63;9340.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
26942;4314;25.0;48;8.63;9340.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
26951;4312;25.0;48;8.24;9340.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
26959;4310;25.0;48;8.24;9340.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
26978;4308;25.0;48;8.24;9340.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
26990;4305;25.0;48;8.24;9340.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
27002;4303;25.0;48;8.24;9340.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
27011;4300;25.0;48;8.24;9340.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
27020;4297;25.0;48;8.24;9340.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
27032;4294;25.0;48;8.24;9340.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
27040;4291;25.0;48;8.24;9350.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
27051;4288;24.0;48;8.24;9350.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
27060;4285;24.0;48;8.24;9350.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
27071;4282;24.0;48;8.24;9350.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
27081;4280;24.0;48;8.24;9360.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
27098;4277;24.0;48;8.24;9360.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
27111;4275;24.0;48;8.24;9360.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
27122;4274;24.0;48;8.24;9360.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
27131;4272;24.0;48;8.24;9370.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
27141;4271;24.0;48;8.24;9370.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
