time(ms);RPM(1/min);IAT2(°C);SHRTFT1(%);SHRTFT2(%);LOAD(%);ECT(°C)
16133;628;49;-2.34;-1.56;25.10;88
16150;627;49;-2.34;-1.56;25.10;88
16160;626;49;-2.34;-1.56;25.10;88
16169;625;49;-2.34;-1.56;25.10;88
16177;624;49;-2.34;-1.56;25.10;88
16189;622;49;-2.34;-1.56;25.10;88
16199;622;49;-2.34;-1.56;25.10;88
16210;621;49;-2.34;-1.56;25.10;88
16221;621;49;-2.34;-1.56;25.10;88
16231;620;49;-2.34;-1.56;25.10;88
16237;620;49;-2.34;-1.56;25.10;88
16251;619;49;-2.34;-1.56;25.10;88
16260;620;49;-2.34;-1.56;25.49;88
16271;620;49;-2.34;-1.56;25.49;88
16280;621;49;-2.34;-1.56;25.49;88
16291;621;49;-2.34;-1.56;25.49;88
16300;622;49;-1.56;-1.56;25.49;88
16312;622;49;-1.56;-1.56;25.49;88
16318;623;49;-1.56;-1.56;25.49;88
16337;623;49;-1.56;-1.56;25.49;88
16350;624;49;-1.56;-1.56;25.49;88
16361;624;49;-1.56;-1.56;25.49;88
16370;624;49;-1.56;-1.56;25.49;88
16379;625;49;-1.56;-1.56;25.49;88
16391;625;49;-1.56;-1.56;25.49;88
16399;625;49;-1.56;-1.56;25.49;88
16411;624;49;-1.56;-1.56;25.49;88
16420;624;49;-1.56;-1.56;25.49;88
16432;624;49;-1.56;-1.56;25.49;88
16451;624;49;-1.56;-1.56;25.49;88
16460;625;49;-1.56;-1.56;25.49;88
16469;625;49;-1.56;-1.56;25.49;88
16478;625;49;-1.56;-1.56;25.49;88
16492;626;49;-1.56;-1.56;25.49;88
16499;626;49;-2.34;-1.56;25.49;88
16510;626;49;-2.34;-1.56;25.49;88
16519;626;49;-2.34;-1.56;25.49;88
16534;626;49;-2.34;-1.56;25.49;88
16551;626;49;-2.34;-1.56;25.49;88
16561;626;49;-2.34;-1.56;25.49;88
16570;626;49;-2.34;-1.56;25.49;88
16578;626;49;-2.34;-1.56;25.49;88
16590;626;49;-2.34;-1.56;25.49;88
16600;626;49;-2.34;-1.56;25.49;88
16609;626;49;-2.34;-1.56;25.49;88
16621;626;49;-2.34;-1.56;25.49;88
16631;626;49;-2.34;-1.56;25.49;88
16638;626;49;-2.34;-2.34;25.49;88
16649;627;49;-2.34;-2.34;25.10;88
16661;628;49;-2.34;-2.34;25.10;88
16673;629;49;-2.34;-2.34;25.10;88
16690;629;49;-2.34;-2.34;25.10;88
16699;630;49;-2.34;-2.34;25.10;88
16710;631;49;-2.34;-2.34;25.10;88
16720;630;49;-2.34;-2.34;25.10;88
16734;629;49;-2.34;-2.34;25.10;88
16749;628;49;-2.34;-2.34;25.10;88
16761;628;49;-2.34;-2.34;25.10;88
16768;627;49;-2.34;-2.34;25.10;88
16781;626;49;-2.34;-2.34;25.10;88
16791;626;49;-2.34;-2.34;25.10;88
16800;626;49;-2.34;-2.34;25.10;88
16811;625;49;-2.34;-2.34;25.10;88
16821;625;49;-2.34;-2.34;25.10;88
16832;625;49;-2.34;-2.34;25.10;88
16839;625;49;-2.34;-2.34;25.10;88
16851;626;49;-2.34;-2.34;25.10;88
16859;627;49;-2.34;-2.34;25.10;88
16870;627;49;-2.34;-2.34;25.10;88
16878;628;49;-2.34;-2.34;25.10;88
16892;629;49;-2.34;-2.34;25.10;88
16898;630;49;-2.34;-2.34;25.10;88
16912;630;49;-2.34;-2.34;25.10;88
16933;630;49;-2.34;-2.34;25.10;88
16949;629;49;-2.34;-2.34;25.10;88
16960;629;49;-2.34;-2.34;25.10;88
16971;629;49;-2.34;-2.34;25.10;88
16980;629;49;-2.34;-2.34;25.10;88
16991;629;49;-2.34;-2.34;25.10;88
16998;628;49;-2.34;-2.34;25.10;88
17010;628;49;-2.34;-2.34;25.10;88
17018;628;49;-2.34;-2.34;25.10;88
17032;627;49;-2.34;-2.34;25.10;88
17040;627;49;-2.34;-2.34;25.10;88
17052;627;49;-2.34;-2.34;25.10;88
17062;628;49;-2.34;-2.34;25.10;88
17068;628;49;-2.34;-2.34;25.10;88
17080;628;49;-2.34;-2.34;25.10;88
17092;629;49;-2.34;-2.34;25.10;88
17100;629;49;-2.34;-2.34;25.10;88
17110;628;49;-2.34;-2.34;25.10;88
17119;626;49;-2.34;-2.34;25.10;88
17134;625;49;-2.34;-2.34;25.10;88
17150;623;49;-2.34;-2.34;25.10;88
17159;622;49;-2.34;-2.34;25.10;88
17168;620;49;-2.34;-2.34;25.10;88
17178;621;49;-2.34;-2.34;25.10;88
17189;621;49;-2.34;-2.34;25.10;88
17198;621;49;-2.34;-2.34;25.10;88
17211;621;49;-2.34;-2.34;25.10;88
17218;621;49;-2.34;-2.34;25.10;88
17233;621;49;-2.34;-2.34;25.10;88
17250;622;49;-2.34;-2.34;25.10;88
17261;623;49;-2.34;-2.34;25.10;88
17269;624;49;-2.34;-2.34;25.10;88
17278;625;49;-2.34;-2.34;25.10;88
17291;626;49;-2.34;-2.34;25.10;88
17299;627;49;-2.34;-2.34;25.10;88
17312;626;49;-2.34;-2.34;25.10;88
17318;626;49;-2.34;-2.34;25.10;88
17340;625;49;-2.34;-2.34;25.10;88
17352;624;49;-2.34;-2.34;25.10;88
17360;624;49;-2.34;-2.34;25.10;88
17369;623;49;-2.34;-2.34;25.10;88
17380;622;49;-2.34;-2.34;25.10;88
17392;622;49;-2.34;-2.34;25.10;88
17399;622;49;-2.34;-2.34;25.10;88
17411;621;49;-2.34;-2.34;25.10;88
17420;621;49;-2.34;-2.34;25.10;88
17433;620;49;-2.34;-2.34;25.10;88
17450;621;49;-2.34;-2.34;25.10;88
17459;622;49;-2.34;-2.34;25.10;88
17471;623;49;-2.34;-2.34;25.10;88
17480;624;49;-2.34;-2.34;25.10;88
17489;624;49;-2.34;-2.34;25.10;88
17499;625;49;-2.34;-2.34;25.10;88
17511;625;49;-2.34;-2.34;25.10;88
17519;625;49;-2.34;-2.34;25.10;88
17534;624;49;-2.34;-2.34;25.10;88
17549;624;49;-2.34;-2.34;25.10;88
17560;624;49;-3.13;-2.34;25.10;88
17568;624;49;-3.13;-3.13;25.10;88
17580;624;49;-3.13;-3.13;25.10;88
17589;624;49;-3.13;-3.13;25.10;88
17598;624;49;-3.13;-3.13;25.10;88
17612;624;49;-3.13;-3.13;25.10;88
17621;624;49;-3.13;-3.13;25.10;88
17632;625;49;-3.13;-3.13;25.10;88
17649;625;49;-3.13;-3.13;25.10;88
17660;625;49;-3.13;-3.13;25.10;88
17668;625;49;-3.13;-3.13;25.10;88
17679;625;49;-3.13;-3.13;25.10;88
17692;626;49;-3.13;-3.13;25.10;88
17698;626;49;-3.13;-3.13;25.10;88
17710;626;49;-3.13;-3.13;25.10;88
17720;626;49;-3.13;-3.13;25.10;88
17731;626;49;-3.13;-3.13;25.10;88
17739;626;49;-3.13;-3.13;25.10;88
17749;625;49;-3.13;-3.13;25.10;88
17761;625;49;-3.13;-3.13;25.10;88
17769;624;49;-3.13;-3.13;25.10;88
17778;624;49;-3.13;-3.13;25.10;88
17789;623;49;-3.13;-3.13;25.10;88
17800;622;49;-3.13;-3.13;25.10;88
17810;621;49;-3.13;-3.13;25.10;88
17820;620;49;-3.13;-3.13;25.10;88
17830;620;49;-3.13;-3.13;25.10;88
17839;621;49;-3.13;-3.13;25.10;88
17849;621;49;-3.13;-3.13;25.10;88
17860;621;49;-3.13;-3.13;25.10;88
17870;622;49;-3.13;-3.13;25.10;88
17879;622;49;-3.13;-2.34;25.10;88
17890;621;49;-3.13;-2.34;25.10;88
17899;621;49;-3.13;-2.34;25.10;88
17909;621;49;-3.13;-2.34;25.10;88
17920;620;49;-3.13;-2.34;25.10;88
17935;620;49;-3.13;-2.34;25.10;88
17951;619;49;-3.13;-2.34;25.10;88
17959;620;49;-3.13;-2.34;25.49;88
17971;621;49;-3.13;-2.34;25.49;88
17979;622;49;-3.13;-2.34;25.49;88
17989;623;49;-3.13;-2.34;25.49;88
18000;624;49;-2.34;-2.34;25.49;88
18012;625;49;-2.34;-2.34;25.49;88
18033;626;49;-2.34;-2.34;25.49;88
18050;627;49;-2.34;-2.34;25.49;88
18059;628;49;-2.34;-2.34;25.49;88
18070;629;49;-2.34;-2.34;25.49;88
18079;630;49;-2.34;-2.34;25.49;88
18090;631;49;-2.34;-2.34;25.49;88
18100;631;49;-2.34;-2.34;25.49;88
18112;630;49;-2.34;-2.34;25.49;88
18132;630;49;-2.34;-2.34;25.49;88
18138;630;49;-2.34;-2.34;25.49;88
18150;629;49;-2.34;-2.34;25.49;88
18159;629;49;-2.34;-2.34;25.49;88
18171;629;49;-2.34;-2.34;25.10;88
18179;628;49;-2.34;-2.34;25.10;88
18190;628;49;-2.34;-2.34;25.10;88
18199;628;49;-2.34;-2.34;25.10;88
18212;627;49;-2.34;-2.34;25.10;88
18220;627;49;-2.34;-2.34;25.10;88
18231;627;49;-2.34;-2.34;25.10;88
18239;626;49;-2.34;-2.34;25.10;88
18251;626;49;-2.34;-2.34;25.10;88
18260;625;49;-2.34;-2.34;25.10;88
18269;625;49;-2.34;-2.34;25.10;88
18280;625;49;-2.34;-2.34;25.10;88
18291;625;49;-2.34;-2.34;25.10;88
18299;625;49;-2.34;-2.34;25.10;88
18310;626;49;-2.34;-2.34;25.10;88
18321;626;49;-2.34;-2.34;25.10;88
18337;627;49;-2.34;-2.34;25.10;88
18350;627;49;-2.34;-2.34;25.10;88
18360;628;49;-2.34;-2.34;25.10;88
18370;629;49;-2.34;-2.34;25.10;88
18379;630;49;-2.34;-2.34;25.10;88
18390;631;49;-2.34;-2.34;25.10;88
18399;632;49;-2.34;-2.34;25.10;88
18414;633;49;-2.34;-2.34;25.10;88
18432;633;49;-2.34;-2.34;25.10;88
18438;633;49;-2.34;-2.34;25.10;88
18450;632;49;-2.34;-2.34;25.10;88
18459;632;49;-2.34;-2.34;25.10;88
18469;632;49;-2.34;-2.34;25.10;88
18480;632;49;-2.34;-2.34;25.10;88
18491;631;49;-2.34;-2.34;25.10;88
18500;630;49;-2.34;-2.34;25.10;88
18511;630;49;-2.34;-2.34;25.10;88
18519;629;49;-2.34;-2.34;25.10;88
18534;628;49;-2.34;-2.34;25.10;88
18548;628;49;-2.34;-2.34;25.10;88
18559;628;49;-2.34;-2.34;25.10;88
18569;628;49;-2.34;-2.34;25.10;88
18580;628;49;-2.34;-2.34;25.10;88
18588;628;49;-2.34;-2.34;25.10;88
18600;628;49;-2.34;-2.34;25.10;88
18612;628;49;-2.34;-2.34;25.10;88
18620;627;49;-2.34;-2.34;25.10;88
18632;626;49;-2.34;-2.34;25.10;88
18640;625;49;-2.34;-2.34;25.10;88
18651;623;49;-2.34;-2.34;25.10;88
18659;622;49;-3.13;-2.34;25.10;88
18669;621;49;-3.13;-2.34;25.10;88
18679;622;49;-3.13;-2.34;25.10;88
18691;622;49;-3.13;-2.34;25.10;88
18698;623;49;-3.13;-2.34;25.10;88
18711;624;49;-3.13;-2.34;25.10;88
18719;625;49;-2.34;-2.34;25.10;88
18732;625;49;-2.34;-2.34;25.10;88
18751;626;49;-2.34;-2.34;25.10;88
18760;626;49;-2.34;-2.34;25.10;88
18771;627;49;-2.34;-2.34;25.10;88
18780;627;49;-2.34;-2.34;25.10;88
18792;627;49;-2.34;-2.34;25.10;88
18801;628;49;-2.34;-2.34;25.10;88
18809;628;49;-2.34;-2.34;25.10;88
18821;628;49;-2.34;-2.34;25.10;88
18833;628;49;-2.34;-2.34;25.10;88
18850;628;49;-2.34;-2.34;25.10;88
18859;627;49;-2.34;-2.34;25.10;88
18871;627;49;-2.34;-2.34;25.10;88
18879;627;49;-2.34;-2.34;25.10;88
18891;627;49;-2.34;-2.34;25.10;88
18900;627;49;-2.34;-2.34;25.10;88
18909;626;49;-2.34;-2.34;25.10;88
18919;626;49;-2.34;-2.34;25.10;88
18933;626;49;-2.34;-2.34;25.10;88
18949;626;49;-2.34;-2.34;25.10;88
18959;626;49;-2.34;-2.34;25.10;88
18971;626;49;-2.34;-2.34;25.10;88
18981;626;49;-2.34;-2.34;25.10;88
18990;626;49;-2.34;-2.34;25.10;88
19001;626;49;-2.34;-2.34;25.10;88
19012;627;49;-2.34;-2.34;25.10;88
19032;627;49;-2.34;-2.34;25.10;88
19039;627;49;-2.34;-2.34;25.10;88
19050;628;49;-2.34;-2.34;25.10;88
19058;628;49;-2.34;-2.34;25.10;88
19070;628;49;-2.34;-2.34;25.10;88
19079;627;49;-2.34;-2.34;25.10;88
19091;625;49;-2.34;-2.34;25.10;88
19101;624;49;-2.34;-2.34;25.10;88
19111;623;49;-2.34;-2.34;25.10;88
19120;621;49;-2.34;-2.34;25.10;88
19133;620;49;-2.34;-2.34;25.10;88
19149;622;49;-2.34;-2.34;25.10;88
19160;624;49;-2.34;-2.34;25.10;88
19169;626;49;-2.34;-2.34;25.10;88
19181;628;49;-2.34;-2.34;25.10;88
19190;629;49;-2.34;-2.34;25.10;88
19201;631;49;-2.34;-2.34;25.10;88
19209;632;49;-2.34;-2.34;25.10;88
19220;633;49;-2.34;-2.34;25.10;88
19232;634;49;-2.34;-2.34;25.10;88
19251;635;49;-2.34;-2.34;25.10;88
19261;636;49;-2.34;-2.34;25.10;88
19269;637;49;-2.34;-2.34;25.10;88
19281;636;49;-2.34;-2.34;25.49;88
19290;635;49;-2.34;-2.34;25.49;88
19300;635;49;-2.34;-2.34;25.49;88
19309;634;49;-2.34;-2.34;25.49;88
19320;633;49;-2.34;-2.34;25.49;88
19340;633;49;-2.34;-2.34;25.49;88
19350;632;49;-2.34;-2.34;25.49;88
19359;632;49;-2.34;-2.34;25.49;88
19370;631;49;-2.34;-2.34;25.49;88
19380;631;49;-2.34;-2.34;25.49;88
19389;631;49;-2.34;-2.34;25.49;88
19401;630;49;-2.34;-2.34;25.49;88
19410;627;49;-2.34;-2.34;25.49;88
19421;625;49;-2.34;-2.34;25.49;88
19433;622;49;-2.34;-2.34;25.49;88
19451;619;49;-2.34;-2.34;25.49;88
19461;617;49;-2.34;-2.34;25.49;88
19470;614;49;-2.34;-2.34;25.49;88
19479;615;49;-2.34;-2.34;25.49;88
19490;616;49;-2.34;-2.34;25.49;88
19500;617;49;-2.34;-2.34;25.49;88
19510;619;49;-2.34;-2.34;25.49;88
19521;620;49;-2.34;-2.34;25.49;88
19531;621;49;-2.34;-2.34;25.49;88
19539;622;49;-2.34;-2.34;25.49;88
19551;624;49;-2.34;-2.34;25.49;88
19561;626;49;-2.34;-2.34;25.49;88
19570;627;49;-2.34;-2.34;25.49;88
19582;629;49;-2.34;-2.34;25.49;88
19590;630;49;-2.34;-2.34;25.49;88
19600;630;49;-2.34;-2.34;25.49;88
19611;630;49;-2.34;-2.34;25.49;88
19619;630;49;-2.34;-2.34;25.49;88
19634;629;49;-2.34;-2.34;25.49;88
19652;629;49;-2.34;-2.34;25.49;88
19659;629;49;-2.34;-1.56;25.49;88
19670;628;49;-2.34;-1.56;25.49;88
19680;628;49;-2.34;-1.56;25.49;88
19690;627;49;-2.34;-1.56;25.49;88
19701;627;49;-2.34;-1.56;25.49;88
19710;626;49;-2.34;-1.56;25.49;88
19722;626;49;-2.34;-1.56;25.49;88
19731;626;49;-2.34;-1.56;25.49;88
19740;627;49;-2.34;-1.56;25.49;88
19751;627;49;-2.34;-1.56;25.49;88
19759;628;49;-2.34;-1.56;25.49;88
19771;628;49;-2.34;-1.56;25.49;88
19780;629;49;-2.34;-1.56;25.49;88
19791;629;49;-2.34;-1.56;25.49;88
19801;629;49;-2.34;-1.56;25.49;88
19809;629;49;-2.34;-1.56;25.49;88
19821;629;49;-2.34;-1.56;25.49;88
19832;629;49;-2.34;-1.56;25.49;88
19840;629;49;-2.34;-1.56;25.49;88
19852;629;49;-2.34;-1.56;25.49;88
19861;629;49;-2.34;-1.56;25.49;88
19871;629;49;-2.34;-1.56;25.49;88
19881;630;49;-2.34;-1.56;25.49;88
19890;630;49;-2.34;-1.56;25.49;88
19901;630;49;-2.34;-1.56;25.49;88
19911;630;49;-2.34;-1.56;25.49;88
19919;631;49;-2.34;-1.56;25.49;88
19932;631;49;-2.34;-1.56;25.49;88
19951;631;49;-2.34;-1.56;25.49;88
19959;632;49;-2.34;-1.56;25.49;88
19971;632;49;-2.34;-2.34;25.49;88
19979;631;49;-2.34;-2.34;25.10;88
19989;630;49;-2.34;-2.34;25.10;88
20001;630;49;-2.34;-2.34;25.10;88
20011;629;49;-2.34;-2.34;25.10;88
20020;628;49;-2.34;-2.34;25.10;88
20031;627;49;-2.34;-2.34;25.10;88
20041;627;49;-2.34;-2.34;25.10;88
20050;627;49;-2.34;-2.34;25.10;88
20061;627;49;-2.34;-2.34;25.10;88
20069;627;49;-2.34;-2.34;25.10;88
20079;627;49;-2.34;-2.34;25.10;88
20090;627;49;-2.34;-2.34;25.10;88
20099;627;49;-2.34;-2.34;25.10;88
20110;627;49;-2.34;-2.34;25.10;88
20121;627;49;-2.34;-2.34;25.10;88
20132;627;49;-2.34;-2.34;25.10;88
20142;627;49;-2.34;-2.34;25.10;88
20151;627;49;-2.34;-2.34;25.10;88
20160;627;49;-2.34;-2.34;25.10;88
20171;627;49;-2.34;-2.34;25.10;88
20179;628;49;-2.34;-2.34;25.10;88
20192;628;49;-2.34;-2.34;25.10;88
20200;628;49;-2.34;-2.34;25.10;88
20211;628;49;-2.34;-2.34;25.10;88
20219;628;49;-2.34;-2.34;25.10;88
20229;627;49;-2.34;-2.34;25.10;88
20242;627;49;-2.34;-2.34;25.10;88
20261;627;49;-2.34;-2.34;25.10;88
20270;626;49;-2.34;-2.34;25.10;88
20280;626;49;-2.34;-2.34;25.10;88
20291;625;49;-2.34;-2.34;25.10;88
20299;625;49;-2.34;-2.34;25.10;88
20311;625;49;-2.34;-2.34;25.10;88
20319;624;49;-2.34;-2.34;25.10;88
20337;624;49;-2.34;-2.34;25.10;88
20350;623;49;-2.34;-2.34;25.10;88
20361;624;49;-2.34;-2.34;25.10;88
20371;624;49;-2.34;-2.34;25.10;88
20381;624;49;-2.34;-2.34;25.10;88
20392;624;49;-2.34;-2.34;25.10;88
20398;624;49;-2.34;-2.34;25.10;88
20413;624;49;-2.34;-2.34;25.10;88
20431;624;49;-2.34;-2.34;25.10;88
20440;623;49;-2.34;-2.34;25.10;88
20451;623;49;-2.34;-2.34;25.10;88
20460;623;49;-2.34;-2.34;25.10;88
20472;622;49;-2.34;-2.34;25.10;88
20478;622;49;-2.34;-2.34;25.10;88
20492;623;49;-2.34;-2.34;25.10;88
20501;623;49;-2.34;-2.34;25.10;88
20511;624;49;-2.34;-2.34;25.10;88
20520;625;49;-2.34;-2.34;25.10;88
20534;625;49;-2.34;-2.34;25.10;88
20549;626;49;-2.34;-2.34;25.10;88
20561;626;49;-2.34;-2.34;25.10;88
20571;626;49;-2.34;-2.34;25.10;88
20582;627;49;-2.34;-2.34;25.10;88
20590;627;49;-2.34;-2.34;25.10;88
20599;627;49;-2.34;-2.34;25.10;88
20611;627;49;-2.34;-2.34;25.10;88
20620;626;49;-2.34;-2.34;25.10;88
20633;625;49;-2.34;-2.34;25.10;88
20651;624;49;-2.34;-2.34;25.10;88
20661;622;49;-2.34;-2.34;25.10;88
20669;621;49;-3.13;-2.34;25.10;88
20683;620;49;-3.13;-2.34;25.10;88
20699;621;49;-3.13;-2.34;25.10;88
20711;622;49;-3.13;-2.34;25.10;88
20719;623;49;-3.13;-2.34;25.10;88
20734;623;49;-3.13;-2.34;25.10;88
20752;624;49;-3.13;-2.34;25.10;88
20761;625;49;-3.13;-2.34;25.10;88
20771;625;49;-3.13;-2.34;25.10;88
20779;625;49;-3.13;-2.34;25.10;88
20790;624;49;-3.13;-2.34;25.10;88
20798;624;49;-3.13;-2.34;25.10;88
20810;624;49;-3.13;-2.34;25.10;88
20821;623;49;-3.13;-2.34;25.10;88
20834;624;49;-3.13;-2.34;25.10;88
20851;624;49;-3.13;-2.34;25.10;88
20860;625;49;-3.13;-2.34;25.10;88
20870;626;49;-3.13;-2.34;25.10;88
20878;626;49;-3.13;-2.34;25.10;88
20890;627;49;-3.13;-2.34;25.10;88
20901;627;49;-3.13;-2.34;25.10;88
20910;627;49;-3.13;-2.34;25.10;88
20922;627;49;-3.13;-2.34;25.10;88
20934;628;49;-3.13;-2.34;25.10;88
20951;628;49;-3.13;-2.34;25.10;88
20961;628;49;-3.13;-3.13;25.10;88
20969;628;49;-3.13;-3.13;25.10;88
20981;628;49;-3.13;-3.13;25.10;88
20990;628;49;-3.13;-3.13;25.10;88
20999;628;49;-3.13;-3.13;25.10;88
21011;627;49;-3.13;-3.13;25.10;88
21020;627;49;-3.13;-3.13;25.10;88
21032;627;49;-3.13;-3.13;25.10;88
21041;626;49;-3.13;-3.13;25.10;88
21052;626;49;-3.13;-3.13;25.10;88
21060;625;49;-3.13;-3.13;25.10;88
21069;625;49;-3.13;-3.13;25.10;88
21078;624;49;-3.13;-3.13;25.10;88
21090;624;49;-3.13;-3.13;25.10;88
21098;624;49;-3.13;-3.13;25.10;88
21110;624;49;-3.13;-3.13;25.10;88
21119;624;49;-3.13;-3.13;25.10;88
21134;624;49;-3.13;-3.13;25.10;88
21150;624;49;-3.13;-2.34;25.10;88
21160;623;49;-3.13;-2.34;25.10;88
21172;623;49;-3.13;-2.34;25.10;88
21190;623;49;-3.13;-2.34;25.10;88
21199;622;49;-3.13;-2.34;25.10;88
21211;622;49;-3.13;-2.34;25.10;88
21220;621;49;-3.13;-2.34;25.10;88
21232;622;49;-3.13;-2.34;25.10;88
21252;622;49;-3.13;-2.34;25.10;88
21260;623;49;-3.13;-2.34;25.10;88
21269;623;49;-3.13;-2.34;25.10;88
21280;623;49;-2.34;-2.34;25.10;88
21290;624;49;-2.34;-2.34;25.10;88
21300;624;49;-2.34;-2.34;25.10;88
21313;623;49;-2.34;-2.34;25.10;88
21340;623;49;-2.34;-2.34;25.10;88
21353;623;49;-2.34;-2.34;25.10;88
21372;623;49;-3.13;-2.34;25.10;88
21380;623;49;-3.13;-2.34;25.10;88
21392;623;49;-3.13;-2.34;25.10;88
21400;622;49;-3.13;-2.34;25.10;88
21411;622;49;-3.13;-2.34;25.10;88
21419;621;49;-3.13;-2.34;25.10;88
21430;621;49;-3.13;-2.34;25.10;88
21438;620;49;-3.13;-2.34;25.10;88
21450;621;49;-3.13;-2.34;25.49;88
21461;621;49;-3.13;-2.34;25.49;88
21472;621;49;-3.13;-2.34;25.49;88
21480;622;49;-3.13;-2.34;25.49;88
21491;622;49;-3.13;-2.34;25.49;88
21499;623;49;-3.13;-2.34;25.49;88
21512;622;49;-3.13;-2.34;25.49;88
21519;621;49;-3.13;-2.34;25.49;88
21535;621;49;-3.13;-2.34;25.49;88
21551;620;49;-3.13;-2.34;25.49;88
21563;619;49;-3.13;-2.34;25.49;88
21580;619;49;-3.13;-2.34;25.49;88
21591;619;49;-3.13;-2.34;25.49;88
21598;620;49;-3.13;-2.34;25.49;88
21612;620;49;-3.13;-2.34;25.49;88
21618;620;49;-3.13;-2.34;25.49;88
21632;621;49;-3.13;-2.34;25.49;88
21638;621;49;-3.13;-2.34;25.49;88
21651;623;49;-3.13;-2.34;25.49;88
21658;624;49;-3.13;-2.34;25.49;88
21669;625;49;-3.13;-2.34;25.49;88
21679;627;49;-3.13;-2.34;25.49;88
21689;628;49;-3.13;-2.34;25.49;88
21698;629;49;-3.13;-2.34;25.49;88
21710;629;49;-3.13;-2.34;25.49;88
21720;629;49;-3.13;-2.34;25.49;88
21732;629;49;-3.13;-2.34;25.49;88
21740;628;49;-3.13;-2.34;25.49;88
21751;628;49;-3.13;-2.34;25.49;88
21759;628;49;-3.13;-2.34;25.49;88
21771;627;49;-3.13;-2.34;25.49;88
21779;626;49;-3.13;-2.34;25.49;88
21789;625;49;-3.13;-2.34;25.49;88
21798;623;49;-3.13;-2.34;25.49;88
21811;622;49;-3.13;-2.34;25.49;88
21820;621;49;-3.13;-2.34;25.49;88
21834;622;49;-3.13;-2.34;25.49;88
21850;622;49;-3.13;-2.34;25.49;88
21861;623;49;-3.13;-2.34;25.49;88
21870;623;49;-3.13;-2.34;25.49;88
21880;624;49;-3.13;-2.34;25.49;88
21890;625;49;-3.13;-2.34;25.49;88
21900;625;49;-3.13;-2.34;25.49;88
21912;625;49;-3.13;-2.34;25.49;88
21919;625;49;-3.13;-2.34;25.49;88
21932;625;49;-3.13;-2.34;25.49;88
21938;626;49;-3.13;-2.34;25.49;88
21949;626;49;-3.13;-2.34;25.49;88
21959;626;49;-3.13;-2.34;25.10;88
21968;626;49;-3.13;-2.34;25.10;88
21979;626;49;-3.13;-2.34;25.10;88
21990;626;49;-3.13;-2.34;25.10;88
21998;627;49;-2.34;-2.34;25.10;88
22013;627;49;-2.34;-2.34;25.10;88
22031;627;49;-2.34;-2.34;25.10;88
22039;627;49;-2.34;-2.34;25.10;88
22049;627;49;-2.34;-2.34;25.10;88
22058;627;49;-2.34;-2.34;25.10;88
22070;627;49;-2.34;-2.34;25.10;88
22079;627;49;-2.34;-2.34;25.10;88
22093;626;49;-2.34;-2.34;25.10;88
22108;625;49;-2.34;-2.34;25.10;88
22119;625;49;-2.34;-2.34;25.10;88
22135;624;49;-2.34;-2.34;25.10;88
22151;623;49;-2.34;-2.34;25.10;88
22161;622;49;-2.34;-2.34;25.10;88
22171;622;49;-2.34;-2.34;25.10;88
22179;621;49;-2.34;-2.34;25.10;88
22191;621;49;-2.34;-2.34;25.10;88
22199;621;49;-2.34;-2.34;25.10;88
22211;620;49;-2.34;-2.34;25.10;88
22219;620;49;-2.34;-2.34;25.10;88
22231;621;49;-2.34;-2.34;25.10;88
22240;622;49;-2.34;-2.34;25.10;88
22249;623;49;-2.34;-2.34;25.10;88
22259;624;49;-2.34;-2.34;25.10;88
22270;625;49;-2.34;-2.34;25.10;88
22280;626;49;-2.34;-2.34;25.10;88
22289;626;49;-2.34;-2.34;25.10;88
22300;625;49;-2.34;-2.34;25.10;88
22312;625;49;-2.34;-2.34;25.10;88
22318;624;49;-2.34;-2.34;25.10;88
22338;624;49;-2.34;-2.34;25.10;88
22348;624;49;-2.34;-2.34;25.10;88
22359;624;49;-2.34;-2.34;25.10;88
22371;624;49;-2.34;-2.34;25.10;88
22379;624;49;-2.34;-2.34;25.10;88
22389;624;49;-2.34;-2.34;25.10;88
22400;624;49;-2.34;-2.34;25.10;88
22411;624;49;-2.34;-2.34;25.10;88
22420;625;49;-2.34;-2.34;25.10;88
22432;626;49;-2.34;-2.34;25.10;88
22440;627;49;-2.34;-2.34;25.10;88
22450;629;49;-2.34;-2.34;25.10;88
22460;630;49;-2.34;-2.34;25.10;88
22469;631;49;-2.34;-2.34;25.10;88
22480;631;49;-2.34;-2.34;25.10;88
22490;630;49;-2.34;-2.34;25.10;88
22500;630;49;-2.34;-2.34;25.10;88
22512;630;49;-2.34;-2.34;25.10;88
22521;629;49;-3.13;-2.34;25.10;88
22532;629;49;-3.13;-2.34;25.10;88
22540;628;49;-3.13;-2.34;25.10;88
22550;627;49;-3.13;-2.34;25.10;88
22560;627;49;-3.13;-2.34;25.10;88
22569;626;49;-3.13;-2.34;25.10;88
22581;625;49;-3.13;-2.34;25.10;88
22591;624;49;-3.13;-2.34;25.10;88
22599;625;49;-3.13;-2.34;25.10;88
22612;625;49;-3.13;-2.34;25.10;88
22633;625;49;-3.13;-2.34;25.10;88
22650;626;49;-3.13;-2.34;25.10;88
22659;626;49;-3.13;-2.34;25.10;88
22668;627;49;-3.13;-2.34;25.10;88
22678;627;49;-3.13;-2.34;25.10;88
22691;627;49;-3.13;-2.34;25.10;88
22700;627;49;-3.13;-2.34;25.10;88
22713;627;49;-3.13;-2.34;25.10;88
22733;627;49;-3.13;-2.34;25.10;88
22749;627;49;-3.13;-2.34;25.10;88
