time(ms);RPM(1/min);IAT2(°C);SHRTFT1(%);SHRTFT2(%);LOAD(%);ECT(°C)
21436;617;46;0.78;0.78;23.53;85
21456;616;46;0.78;0.78;23.53;85
21465;616;46;0.78;0.78;23.53;85
21475;615;46;0.78;0.78;23.53;85
21484;616;46;0.78;0.78;23.53;85
21500;616;46;0.78;0.78;23.53;85
21516;617;46;0.78;0.78;23.53;85
21525;617;46;0.78;0.78;23.53;85
21536;617;46;0.78;0.78;23.53;85
21544;618;46;0.78;0.78;23.53;85
21556;619;46;0.78;0.78;23.53;85
21575;619;46;0.78;0.78;23.53;85
21582;620;46;0.78;0.78;23.53;85
21598;621;46;0.78;0.78;23.53;85
21616;621;46;0.78;0.78;23.53;85
21634;622;46;0.78;0.78;23.53;85
21644;621;46;0.78;0.78;23.92;85
21655;621;46;0.78;0.78;23.92;85
21663;620;46;0.78;0.78;23.92;85
21675;619;46;0.78;0.78;23.92;85
21683;619;46;0.78;0.78;23.92;85
21700;618;46;0.78;0.78;23.92;85
21716;618;46;0.78;0.78;23.92;85
21725;618;46;0.78;0.78;23.92;85
21735;618;46;0.78;0.78;23.92;85
21744;618;46;0.78;0.78;23.92;85
21753;618;46;0.78;0.78;23.92;85
21765;617;46;0.78;0.78;23.92;85
21776;618;46;0.78;0.78;23.92;85
21784;619;46;0.78;0.78;23.92;85
21799;620;46;0.78;0.78;23.92;85
21815;621;46;0.78;0.78;23.92;85
21824;622;46;0.78;0.78;23.92;85
21835;623;46;0.78;0.78;23.92;85
21843;623;46;0.78;0.78;23.92;85
21857;622;46;0.78;0.78;23.92;85
21874;621;46;0.78;0.78;23.92;85
21883;620;46;0.78;0.78;23.92;85
21906;619;46;0.78;0.78;23.92;85
21917;618;46;0.78;0.78;23.92;85
21934;618;46;0.78;0.78;23.92;85
21943;619;46;0.78;0.78;23.92;85
21954;619;46;0.78;0.78;23.92;85
21965;619;46;0.78;0.78;23.92;85
21975;620;46;0.78;0.78;23.92;85
21998;620;46;0.78;0.78;23.92;85
22015;621;46;0.78;0.78;23.92;85
22026;622;46;0.78;0.78;23.92;85
22033;624;46;0.78;0.78;23.92;85
22045;625;46;0.78;0.78;23.92;85
22053;626;46;0.78;0.78;23.92;85
22064;627;46;0.78;0.78;23.92;85
22075;627;46;0.78;0.78;23.92;85
22084;627;46;0.78;0.78;23.92;85
22101;628;46;0.78;0.78;23.92;85
22114;628;46;0.78;0.78;23.92;85
22123;628;46;0.78;0.78;23.92;85
22134;629;46;0.78;0.78;23.92;85
22144;629;46;0.78;0.78;23.92;85
22153;629;46;0.78;0.78;23.92;85
22164;628;46;0.78;0.78;23.92;85
22175;628;46;0.78;0.78;23.92;85
22183;628;46;1.56;0.78;23.92;85
22198;628;46;1.56;0.78;23.92;85
22216;628;46;1.56;0.78;23.92;85
22224;627;46;1.56;0.78;23.92;85
22234;626;46;1.56;0.78;23.92;85
22245;625;46;1.56;0.78;23.92;85
22253;624;46;1.56;0.78;23.92;85
22265;624;46;1.56;0.00;23.92;85
22276;623;46;1.56;0.00;23.92;85
22297;623;46;1.56;0.00;23.92;85
22316;622;46;1.56;0.00;23.92;85
22325;622;46;1.56;0.00;23.92;85
22335;621;46;1.56;0.00;23.92;85
22344;621;46;1.56;0.00;23.92;85
22355;622;46;1.56;0.00;23.92;85
22363;623;46;1.56;0.00;23.92;85
22375;625;46;1.56;0.00;23.92;85
22384;626;46;1.56;0.00;23.92;85
22401;627;46;1.56;0.00;23.92;85
22414;628;46;1.56;0.78;23.92;85
22424;628;46;1.56;0.78;23.92;85
22434;628;46;1.56;0.78;23.92;85
22443;628;46;1.56;0.78;23.92;85
22455;627;46;1.56;0.78;23.92;85
22464;627;46;1.56;0.78;23.92;85
22475;627;46;1.56;0.78;23.92;85
22483;627;46;1.56;0.78;23.92;85
22500;626;46;1.56;0.78;23.92;85
22514;626;46;1.56;0.78;23.92;85
22526;625;46;1.56;0.78;23.92;85
22534;625;46;1.56;0.78;23.92;85
22545;625;46;1.56;0.78;23.92;85
22553;625;46;1.56;0.78;23.92;85
22563;624;46;1.56;0.78;23.92;85
22574;624;46;1.56;0.78;23.92;85
22583;624;46;1.56;0.78;23.92;85
22598;624;46;1.56;0.78;23.92;85
22613;624;46;1.56;0.78;23.92;85
22624;624;46;1.56;0.78;23.92;85
22635;624;46;1.56;0.78;23.92;85
22643;624;46;1.56;0.78;23.92;85
22654;624;46;1.56;0.78;23.92;85
22663;624;46;1.56;0.78;23.92;85
22675;624;46;1.56;0.78;23.92;85
22684;623;46;1.56;0.78;23.92;85
22701;623;46;1.56;0.78;23.92;85
22716;622;46;1.56;0.78;23.92;85
22724;622;46;1.56;0.78;23.92;85
22735;622;46;1.56;0.78;23.92;85
22743;621;46;1.56;0.78;23.92;85
22754;622;46;1.56;0.78;23.92;85
22763;623;46;1.56;0.78;23.92;85
22775;624;46;1.56;0.78;23.92;85
22786;624;46;1.56;0.78;23.92;85
22799;625;46;1.56;0.78;23.92;85
22814;626;46;1.56;0.78;23.92;85
22826;626;46;1.56;0.78;24.31;85
22834;626;46;1.56;0.78;24.31;85
22844;626;46;1.56;0.78;24.31;85
22855;626;46;1.56;0.78;24.31;85
22864;626;46;1.56;0.78;24.31;85
22875;626;46;1.56;0.78;24.31;85
22884;626;46;1.56;0.78;24.31;85
22907;626;46;1.56;0.78;24.31;85
22924;627;46;1.56;0.78;24.31;85
22934;627;46;1.56;0.78;24.31;85
22945;627;46;1.56;0.78;24.31;85
22954;627;46;1.56;1.56;24.31;85
22964;627;46;1.56;1.56;24.31;85
22975;626;46;1.56;1.56;24.31;85
22984;626;46;1.56;1.56;24.31;85
22999;625;46;1.56;1.56;24.31;85
23013;625;46;1.56;1.56;24.31;85
23024;624;46;1.56;1.56;24.31;85
23035;623;46;1.56;1.56;24.31;85
23044;622;46;1.56;1.56;24.31;85
23055;620;46;1.56;1.56;24.31;85
23066;619;46;1.56;1.56;24.31;85
23075;618;46;1.56;1.56;24.31;85
23083;616;46;1.56;1.56;24.31;85
23098;618;46;1.56;1.56;24.31;85
23115;619;46;1.56;1.56;24.31;86
23123;620;46;1.56;1.56;24.31;86
23135;622;46;1.56;1.56;24.31;86
23144;623;46;1.56;1.56;24.31;86
23151;624;46;1.56;1.56;24.31;86
23163;625;46;1.56;1.56;24.31;86
23175;626;46;1.56;1.56;24.31;85
23184;626;46;1.56;1.56;24.31;85
23197;627;46;1.56;1.56;24.31;85
23214;628;46;1.56;1.56;24.31;85
23224;628;46;1.56;1.56;24.31;85
23235;628;46;1.56;1.56;24.31;85
23244;628;46;1.56;1.56;24.31;85
23254;628;46;1.56;1.56;24.31;85
23264;628;46;1.56;1.56;24.31;85
23275;628;46;1.56;1.56;24.31;85
23282;628;46;1.56;1.56;24.31;85
23303;628;46;1.56;1.56;24.31;85
23314;628;46;1.56;1.56;24.31;86
23323;628;46;1.56;1.56;24.31;86
23336;628;46;1.56;1.56;24.31;86
23354;627;46;1.56;1.56;24.31;86
23362;627;46;1.56;1.56;24.31;86
23374;627;46;1.56;1.56;24.31;86
23384;627;46;1.56;1.56;24.31;85
23398;627;46;1.56;1.56;24.31;85
23415;627;46;1.56;1.56;24.31;85
23423;627;46;1.56;1.56;24.31;85
23433;627;46;1.56;1.56;24.31;85
23445;627;46;1.56;1.56;24.31;85
23455;627;46;1.56;1.56;24.31;85
23464;628;46;1.56;1.56;24.31;85
23474;628;46;1.56;1.56;24.31;85
23481;628;46;1.56;1.56;24.31;85
23497;628;46;1.56;1.56;24.31;85
23516;628;46;1.56;1.56;24.31;85
23524;629;46;1.56;1.56;24.31;85
23535;629;46;1.56;1.56;24.31;85
23543;630;46;1.56;1.56;24.31;85
23555;630;46;1.56;1.56;24.31;85
23563;631;46;1.56;1.56;24.31;85
23575;630;46;1.56;1.56;24.31;85
23584;629;46;1.56;1.56;24.31;85
23598;628;46;1.56;1.56;24.31;85
23615;627;46;1.56;1.56;24.31;85
23624;627;46;1.56;1.56;24.31;85
23633;626;46;1.56;1.56;24.31;85
23645;626;46;1.56;1.56;24.31;85
23654;626;46;1.56;1.56;24.31;85
23663;625;46;1.56;1.56;24.31;85
23676;625;46;1.56;1.56;24.31;85
23698;625;46;1.56;1.56;24.31;85
23717;625;46;1.56;2.34;24.31;85
23736;625;46;1.56;2.34;24.71;85
23742;626;46;1.56;2.34;24.71;85
23755;626;46;1.56;2.34;24.71;85
23764;627;46;1.56;2.34;24.71;85
23775;627;46;1.56;2.34;24.71;85
23783;628;46;1.56;2.34;24.71;85
23798;628;46;1.56;2.34;24.71;85
23816;628;46;1.56;2.34;24.71;86
23823;628;46;1.56;2.34;24.71;86
23835;629;46;1.56;2.34;24.71;86
23844;629;46;1.56;2.34;24.71;86
23854;629;46;1.56;2.34;24.71;86
23863;630;46;1.56;2.34;24.71;86
23874;631;46;1.56;2.34;24.71;86
23884;632;46;1.56;2.34;24.71;86
23903;632;46;1.56;2.34;24.71;86
23917;633;46;1.56;2.34;24.71;86
23934;634;46;1.56;2.34;24.71;86
23942;633;46;1.56;2.34;24.71;86
23956;631;46;1.56;2.34;24.71;86
23963;630;46;1.56;2.34;24.71;86
23975;628;46;1.56;2.34;24.71;86
23984;627;46;1.56;2.34;24.71;86
24000;625;46;1.56;2.34;24.71;86
24016;625;46;1.56;2.34;24.71;86
24025;624;46;1.56;2.34;24.71;86
24033;623;46;1.56;2.34;24.71;86
24042;623;46;1.56;2.34;24.71;86
24055;622;46;1.56;2.34;24.71;86
24063;622;46;1.56;2.34;24.71;86
24076;622;46;1.56;2.34;24.71;86
24084;623;46;1.56;2.34;24.71;85
24099;624;46;1.56;2.34;24.71;85
24116;625;46;1.56;2.34;24.71;85
24122;626;46;1.56;2.34;24.71;85
24135;627;46;1.56;2.34;24.71;85
24146;627;46;1.56;2.34;24.71;85
24154;628;46;1.56;2.34;24.71;85
24165;628;46;1.56;2.34;24.71;85
24175;629;46;1.56;2.34;24.71;85
24184;629;46;1.56;2.34;24.71;85
24198;630;46;1.56;2.34;24.71;85
24216;629;46;1.56;2.34;24.71;85
24232;628;46;1.56;2.34;24.71;86
24242;627;46;1.56;2.34;24.71;86
24254;626;46;1.56;2.34;24.71;86
24263;625;46;1.56;2.34;24.71;86
24274;624;46;1.56;2.34;24.71;86
24282;624;46;1.56;2.34;25.10;86
24300;624;46;1.56;2.34;25.10;85
24316;625;46;1.56;2.34;25.10;85
24334;625;46;1.56;2.34;25.10;85
24343;626;46;2.34;2.34;25.10;85
24354;626;46;2.34;2.34;25.10;85
24365;626;46;2.34;2.34;25.10;85
24376;626;46;2.34;2.34;25.10;86
24384;626;46;2.34;2.34;25.10;86
24399;626;46;2.34;2.34;25.10;86
24416;627;46;2.34;2.34;25.10;86
24425;627;46;2.34;2.34;25.10;86
24436;627;46;2.34;2.34;25.10;86
24445;628;46;2.34;2.34;25.10;86
24455;629;46;2.34;2.34;25.10;86
24463;630;46;2.34;2.34;25.10;86
24475;630;46;2.34;2.34;25.10;86
24484;631;46;2.34;2.34;25.10;86
24499;631;46;2.34;2.34;25.10;86
24516;631;46;2.34;2.34;25.10;86
24524;630;46;2.34;2.34;25.10;86
24534;630;46;2.34;2.34;25.10;86
24543;630;46;2.34;2.34;25.10;86
24556;630;46;2.34;2.34;25.10;86
24575;629;46;2.34;2.34;25.10;86
24584;628;46;2.34;2.34;25.10;85
24598;627;46;2.34;2.34;25.10;85
24615;626;46;2.34;2.34;25.10;85
24625;625;46;3.13;2.34;25.10;85
24633;624;46;3.13;2.34;25.10;85
24642;624;46;3.13;2.34;25.10;85
24653;625;46;3.13;2.34;25.10;85
24664;626;46;3.13;2.34;25.10;85
24675;626;46;3.13;2.34;25.10;85
24683;627;46;3.13;2.34;25.10;85
24701;627;46;3.13;1.56;25.10;85
24716;627;46;3.13;1.56;25.10;85
24724;626;46;3.13;1.56;25.10;85
24736;625;46;3.13;1.56;25.10;85
24745;624;46;3.13;1.56;25.10;85
24753;623;46;3.13;1.56;25.10;85
24764;623;46;3.13;1.56;25.10;85
24773;623;46;3.13;1.56;25.10;85
24784;624;46;3.13;1.56;25.10;86
24798;624;46;3.13;1.56;25.10;86
24815;624;46;3.13;1.56;25.10;86
24824;625;46;3.13;1.56;25.10;86
24835;625;46;3.13;1.56;25.10;86
24845;626;46;3.13;1.56;25.10;86
24855;627;46;3.13;1.56;25.10;86
24863;628;46;3.13;1.56;25.10;86
24875;629;46;3.13;1.56;25.10;86
24884;630;46;2.34;1.56;25.10;86
24905;631;46;2.34;2.34;25.10;86
24916;631;46;2.34;2.34;25.10;86
24935;630;46;2.34;2.34;25.10;86
24944;629;46;2.34;2.34;25.10;86
24956;629;46;2.34;2.34;25.10;86
24964;628;46;2.34;2.34;25.10;86
24975;627;46;2.34;2.34;25.10;86
24983;627;46;2.34;2.34;25.49;86
25000;626;46;2.34;2.34;25.49;86
25015;626;46;2.34;2.34;25.49;86
25024;626;46;2.34;2.34;25.49;86
25035;625;46;3.13;2.34;25.49;86
25044;625;46;3.13;2.34;25.49;86
25054;625;46;3.13;2.34;25.49;86
25063;626;46;3.13;2.34;25.49;86
25075;627;46;3.13;2.34;25.49;86
25083;628;46;3.13;2.34;25.49;86
25099;629;46;3.13;2.34;25.49;86
25114;630;46;3.13;2.34;25.49;86
25123;630;46;3.13;2.34;25.49;86
25134;630;46;3.13;2.34;25.49;86
25144;630;46;3.13;2.34;25.49;86
25155;630;46;3.13;2.34;25.49;86
25164;631;46;3.13;2.34;25.49;86
25176;631;46;3.13;2.34;25.49;86
25200;631;46;3.13;2.34;25.10;86
25217;632;46;3.13;2.34;25.10;86
25234;632;46;3.13;2.34;25.10;86
25244;632;46;3.13;2.34;25.10;86
25253;633;46;3.13;2.34;25.10;86
25266;633;46;3.13;2.34;25.10;86
25275;632;46;3.13;2.34;25.10;86
25285;632;46;3.13;2.34;25.10;86
25300;631;46;3.13;2.34;25.10;86
25314;631;46;3.13;2.34;25.10;86
25324;630;46;3.13;2.34;25.10;86
25337;630;46;3.13;2.34;25.10;86
25355;630;46;3.13;2.34;25.10;86
25364;629;46;3.13;2.34;25.10;86
25376;629;46;3.13;2.34;25.10;86
25383;629;46;3.13;2.34;25.10;86
25399;629;46;3.13;2.34;25.10;86
25416;629;46;3.13;2.34;25.10;86
25422;630;46;3.13;2.34;25.10;86
25435;631;46;3.13;2.34;25.10;86
25444;633;46;3.13;2.34;25.10;86
25455;634;46;3.13;2.34;25.10;86
25464;635;46;3.13;2.34;25.10;86
25475;636;46;3.13;2.34;25.10;86
25483;635;46;3.13;2.34;25.10;86
25501;634;46;3.13;2.34;25.10;86
25517;633;46;3.13;2.34;25.10;86
25534;631;46;3.13;2.34;25.10;86
25544;630;46;3.13;2.34;25.10;86
25553;629;46;3.13;2.34;25.10;86
25564;629;46;3.13;2.34;25.10;86
25576;629;46;3.13;2.34;25.10;86
25585;629;46;3.13;2.34;25.10;86
25598;629;46;3.13;2.34;25.10;86
25616;630;46;3.13;2.34;25.10;86
25625;630;46;3.13;2.34;25.10;86
25636;630;46;3.13;2.34;25.10;86
25655;629;46;3.13;2.34;25.10;86
25664;629;46;3.13;2.34;25.10;86
25676;629;46;3.13;2.34;25.10;86
25682;629;46;3.13;2.34;25.10;86
25700;629;46;3.13;2.34;25.10;86
25714;628;46;3.13;2.34;25.10;86
25723;628;46;3.13;2.34;25.10;86
25733;627;46;3.13;2.34;25.10;86
25744;627;46;3.13;2.34;25.10;86
25756;626;46;3.13;2.34;25.10;86
25765;626;46;3.13;2.34;25.10;86
25775;626;46;3.13;2.34;25.49;86
25785;627;46;3.13;2.34;25.49;86
25798;628;46;3.13;2.34;25.49;86
25816;629;46;3.13;2.34;25.49;86
25825;629;46;3.13;2.34;25.49;86
25834;630;46;3.13;2.34;25.49;86
25843;632;46;3.13;2.34;25.49;86
25857;633;46;3.13;2.34;25.49;86
25875;634;46;3.13;2.34;25.49;86
25885;636;46;3.13;2.34;25.49;86
25908;637;46;3.13;2.34;25.49;86
25923;638;46;3.13;2.34;25.49;86
25936;637;46;3.13;2.34;25.49;86
25943;637;46;3.13;2.34;25.49;86
25955;636;46;3.13;2.34;25.49;86
25964;635;46;3.13;2.34;25.49;86
25976;634;46;3.13;2.34;25.49;86
25985;633;46;3.13;2.34;25.49;86
26001;633;46;3.13;2.34;25.10;86
26016;634;46;3.13;2.34;25.10;86
26023;635;46;3.13;2.34;25.10;86
26034;635;46;3.13;2.34;25.10;86
26045;636;46;3.13;2.34;25.10;86
26057;636;46;3.13;2.34;25.10;86
26073;637;46;3.13;2.34;25.10;86
26083;637;46;3.13;2.34;25.10;86
26101;637;46;3.13;2.34;25.10;86
26116;637;46;3.13;2.34;25.10;86
26124;637;46;2.34;2.34;25.10;86
26134;638;46;2.34;2.34;25.10;86
26146;636;46;2.34;2.34;25.10;86
26154;635;46;2.34;2.34;25.10;86
26166;634;46;2.34;2.34;25.10;86
26176;633;46;2.34;2.34;25.10;86
26185;631;46;2.34;2.34;25.10;86
26197;630;46;2.34;2.34;25.10;86
26215;630;46;2.34;2.34;25.10;86
26225;629;46;2.34;2.34;25.10;86
26233;628;46;2.34;2.34;25.10;86
26244;628;46;2.34;2.34;25.10;86
26253;627;46;2.34;2.34;25.10;86
26263;627;46;2.34;2.34;25.10;86
26273;627;46;2.34;2.34;25.10;86
26284;626;46;2.34;2.34;25.10;86
26301;626;46;2.34;2.34;25.10;86
26314;626;46;2.34;2.34;25.10;86
26325;625;46;2.34;2.34;25.10;86
26334;625;46;2.34;2.34;25.10;86
26343;626;46;2.34;2.34;25.10;86
26354;626;46;2.34;2.34;25.10;86
26364;627;46;2.34;2.34;25.10;86
26374;628;46;2.34;2.34;25.10;86
26385;629;46;2.34;2.34;25.10;86
26399;630;46;2.34;2.34;25.10;86
26417;629;46;2.34;2.34;25.49;86
26433;629;46;2.34;2.34;25.49;86
26446;629;46;2.34;2.34;25.49;86
26455;629;46;2.34;2.34;25.49;86
26464;629;46;2.34;2.34;25.49;86
26474;628;46;2.34;2.34;25.49;86
26485;628;46;2.34;2.34;25.49;86
26500;627;46;2.34;2.34;25.49;86
26513;626;46;2.34;2.34;25.49;86
26525;626;46;2.34;2.34;25.49;86
26537;625;46;2.34;2.34;25.49;86
26555;624;46;2.34;2.34;25.49;86
26564;625;46;2.34;2.34;25.49;86
26575;626;46;2.34;2.34;25.49;86
26584;627;46;2.34;2.34;25.49;86
26598;629;46;2.34;2.34;25.49;86
26613;630;46;2.34;2.34;25.49;86
26624;631;46;2.34;2.34;25.49;86
26635;630;46;2.34;2.34;25.49;86
26643;629;46;2.34;2.34;25.49;86
26656;628;46;2.34;2.34;25.49;86
26665;628;46;2.34;2.34;25.49;86
26673;627;46;2.34;2.34;25.49;86
26683;626;46;2.34;1.56;25.49;86
26700;627;46;2.34;1.56;25.49;86
26714;627;46;2.34;1.56;25.49;86
26723;628;46;2.34;1.56;25.49;86
26735;628;46;2.34;1.56;25.49;86
26744;628;46;2.34;1.56;25.49;86
26755;629;46;2.34;1.56;25.49;86
26763;629;46;2.34;1.56;25.49;86
26775;629;46;2.34;1.56;25.49;86
26784;629;46;2.34;1.56;25.49;86
26798;630;46;2.34;1.56;25.49;86
26813;630;46;2.34;1.56;25.49;86
26824;630;46;2.34;1.56;25.49;86
26833;630;46;2.34;1.56;25.49;86
26844;630;46;2.34;1.56;25.49;86
26854;630;46;2.34;1.56;25.49;86
26863;630;46;2.34;1.56;25.49;86
26874;631;46;2.34;1.56;25.49;86
26886;631;46;2.34;1.56;25.49;86
26908;630;46;2.34;1.56;25.49;86
26924;630;46;2.34;1.56;25.49;86
26935;630;46;2.34;1.56;25.49;86
26943;630;46;2.34;1.56;25.49;86
26954;630;46;1.56;1.56;25.49;86
26964;630;46;1.56;1.56;25.49;86
26973;630;46;1.56;1.56;25.49;86
26986;629;46;1.56;1.56;25.49;86
26998;629;46;1.56;1.56;25.49;86
27015;629;46;1.56;1.56;25.49;86
27024;629;46;1.56;1.56;25.49;86
27033;629;46;1.56;1.56;25.49;86
27045;630;46;1.56;1.56;25.49;86
27054;630;46;1.56;1.56;25.49;86
27065;630;46;1.56;1.56;25.49;86
27073;631;46;1.56;1.56;25.49;86
27084;631;46;1.56;1.56;25.49;86
27099;632;46;1.56;1.56;25.49;86
27115;632;46;1.56;1.56;25.49;86
27125;633;46;1.56;1.56;25.49;86
27135;633;46;1.56;1.56;25.49;86
27143;634;46;1.56;1.56;25.49;86
27153;635;46;1.56;1.56;25.49;86
27165;635;46;1.56;1.56;25.49;86
27174;634;46;1.56;1.56;25.49;86
27183;634;46;1.56;1.56;25.49;86
27200;633;46;1.56;1.56;25.49;86
27213;632;46;1.56;1.56;25.49;86
27224;631;46;1.56;1.56;25.49;86
27233;631;46;1.56;1.56;25.49;86
27246;630;46;1.56;1.56;25.49;86
27255;629;46;1.56;1.56;25.49;86
27265;628;46;1.56;1.56;25.49;86
27274;626;46;1.56;1.56;25.49;86
27285;625;46;1.56;1.56;25.49;86
27301;624;46;1.56;1.56;25.49;86
27316;626;46;1.56;1.56;25.49;86
27326;627;46;1.56;1.56;25.49;86
27346;628;46;1.56;1.56;25.49;86
27364;629;46;1.56;1.56;25.49;86
27375;630;46;1.56;1.56;25.49;86
27384;631;46;1.56;1.56;25.49;86
27401;631;46;1.56;1.56;25.49;86
27415;631;46;1.56;1.56;25.49;86
27423;631;46;1.56;1.56;25.49;86
27435;631;46;1.56;1.56;25.49;86
27444;631;46;2.34;1.56;25.49;86
27456;631;46;2.34;1.56;25.49;86
27465;630;46;2.34;1.56;25.49;86
27474;630;46;2.34;1.56;25.49;86
27484;630;46;2.34;1.56;25.49;86
27502;630;46;2.34;1.56;25.49;86
27516;629;46;2.34;1.56;25.49;86
27523;629;46;2.34;1.56;25.49;86
27535;629;46;2.34;1.56;25.49;86
27543;629;46;2.34;1.56;25.49;86
27556;630;46;2.34;1.56;25.49;86
27564;630;46;2.34;1.56;25.49;86
27574;630;46;2.34;1.56;25.49;86
27582;630;46;2.34;1.56;25.49;86
27597;630;46;2.34;1.56;25.49;86
27615;630;46;2.34;1.56;25.49;86
27623;630;46;2.34;1.56;25.49;86
27631;630;46;2.34;1.56;25.49;86
27644;630;46;2.34;1.56;25.49;86
27653;630;46;2.34;1.56;25.49;86
27664;630;46;2.34;1.56;25.49;86
27675;631;46;2.34;1.56;25.49;86
27685;631;46;2.34;1.56;25.49;86
27699;631;46;2.34;1.56;25.49;86
27716;631;46;1.56;1.56;25.49;86
27725;631;46;1.56;1.56;25.49;86
27735;632;46;1.56;1.56;25.49;86
27743;632;46;1.56;1.56;25.49;86
27755;632;46;1.56;1.56;25.49;86
27763;632;46;1.56;1.56;25.49;86
27776;632;46;1.56;1.56;25.49;86
27785;633;46;1.56;1.56;25.49;86
27799;632;46;1.56;1.56;25.49;86
27815;631;46;1.56;1.56;25.49;86
27823;630;46;1.56;1.56;25.49;86
27834;630;46;1.56;1.56;25.49;86
27843;629;46;1.56;1.56;25.49;86
27855;628;46;1.56;1.56;25.49;86
27864;629;46;1.56;1.56;25.49;86
27876;629;46;1.56;1.56;25.49;86
27885;629;46;1.56;1.56;25.49;86
27905;630;46;1.56;1.56;25.49;86
27914;630;46;1.56;1.56;25.49;86
27923;631;46;1.56;1.56;25.49;86
27935;631;46;1.56;1.56;25.49;86
27945;631;46;1.56;1.56;25.49;86
27953;631;46;1.56;1.56;25.49;86
27962;631;46;1.56;1.56;25.49;86
27974;632;46;1.56;1.56;25.49;86
27983;632;46;1.56;1.56;25.49;86
27999;633;46;1.56;1.56;25.10;86
28015;633;46;1.56;1.56;25.10;86
28022;634;46;1.56;1.56;25.10;86
28035;635;46;1.56;1.56;25.10;86
28043;635;46;1.56;1.56;25.10;86
28054;636;46;1.56;1.56;25.10;86
28062;636;46;1.56;1.56;25.10;86
28075;635;46;1.56;1.56;25.10;86
28084;635;46;1.56;1.56;25.10;86
28097;635;46;1.56;1.56;25.10;86
28114;634;46;2.34;1.56;25.10;86
28122;634;46;2.34;1.56;25.10;86
28136;634;46;2.34;1.56;25.10;86
28145;634;46;2.34;1.56;25.10;86
28155;634;46;2.34;1.56;25.10;86
28164;634;46;2.34;1.56;25.10;86
28176;634;46;2.34;1.56;25.10;86
28183;633;46;2.34;1.56;25.10;86
28199;632;46;2.34;1.56;25.10;86
28215;631;46;2.34;1.56;25.10;86
28222;630;46;2.34;1.56;25.10;86
28235;629;46;2.34;1.56;25.10;86
28243;628;46;2.34;1.56;25.10;86
28252;626;46;2.34;1.56;25.10;86
28265;627;46;2.34;1.56;25.10;86
28275;628;46;2.34;1.56;25.10;86
28283;628;46;2.34;1.56;25.10;86
28299;629;46;2.34;1.56;25.10;86
28314;630;46;2.34;1.56;25.10;86
28323;630;46;2.34;1.56;25.10;86
28336;630;46;2.34;1.56;25.10;86
28344;631;46;2.34;1.56;25.10;86
28352;631;46;2.34;1.56;25.10;86
28363;631;46;2.34;1.56;25.10;86
28375;631;46;2.34;1.56;25.10;86
28383;631;46;2.34;0.78;25.10;86
28398;631;46;2.34;0.78;25.10;86
28416;631;46;2.34;0.78;25.10;86
28422;631;46;2.34;0.78;25.10;86
28434;630;46;2.34;0.78;25.10;86
28445;630;46;2.34;0.78;25.10;86
28454;630;46;2.34;0.78;25.10;86
28463;631;46;2.34;0.78;25.10;86
28473;631;46;2.34;0.78;25.10;86
28483;632;46;2.34;0.78;25.10;86
28499;632;46;2.34;0.78;25.10;86
28516;633;46;2.34;0.78;25.10;86
28533;633;46;2.34;0.78;25.10;86
28543;633;46;2.34;0.78;25.10;86
28552;632;46;2.34;0.78;25.10;86
28564;632;46;2.34;0.78;25.10;86
28576;631;46;2.34;0.78;25.10;86
28582;631;46;2.34;0.78;25.10;86
28601;631;46;2.34;0.78;25.10;86
28615;631;46;2.34;0.78;25.10;86
28623;630;46;2.34;0.78;25.10;86
28635;630;46;2.34;0.78;25.10;86
28647;630;46;2.34;0.78;25.10;86
28665;630;46;2.34;0.78;25.10;86
28676;630;46;2.34;0.78;25.10;86
28685;631;46;2.34;0.78;25.10;86
28699;631;46;2.34;0.78;25.10;86
28713;632;46;2.34;0.78;25.10;86
28725;632;46;2.34;0.78;25.10;86
28734;632;46;2.34;0.78;25.10;86
28743;633;46;2.34;0.78;25.10;86
28755;633;46;2.34;0.78;25.10;86
28765;634;46;2.34;0.78;25.10;86
28775;634;46;2.34;0.78;25.10;86
28784;634;46;2.34;0.78;25.10;86
28800;635;46;2.34;0.78;25.10;86
28815;635;46;2.34;0.78;25.10;86
28824;635;46;2.34;0.78;25.10;86
28833;635;46;2.34;0.78;25.10;86
28842;635;46;2.34;0.78;25.10;86
28854;635;46;2.34;0.78;25.10;86
28863;635;46;2.34;0.78;25.10;86
28875;635;46;2.34;0.78;25.10;86
28883;635;46;2.34;0.78;25.10;86
28905;635;46;2.34;0.78;25.10;86
28913;635;46;2.34;0.78;25.10;86
28923;634;46;2.34;0.78;25.10;86
28935;634;46;2.34;0.78;25.10;86
28944;634;46;2.34;0.78;25.10;86
28953;633;46;2.34;0.78;25.10;86
28965;632;46;2.34;0.78;25.10;86
28974;631;46;2.34;0.78;25.10;86
28983;630;46;2.34;0.78;25.10;86
29000;629;46;2.34;0.78;25.10;86
29015;628;46;2.34;0.78;25.10;86
29024;629;46;2.34;0.78;25.10;86
29033;630;46;2.34;0.78;25.10;86
29044;631;46;2.34;0.78;25.10;86
29057;632;46;2.34;0.78;25.10;86
29072;633;46;2.34;0.78;25.10;86
29083;634;46;2.34;1.56;25.10;86
29100;634;46;2.34;1.56;25.10;86
29114;634;46;2.34;1.56;25.10;86
29123;634;46;2.34;1.56;25.10;86
29132;634;46;2.34;1.56;25.10;86
29145;634;46;2.34;1.56;25.10;86
29154;633;46;2.34;1.56;25.10;86
