time(ms);RPM(1/min);MAP(kPa);IAT2(°C);TP_REL(%);FRP(kPa);SHRTFT1(%);SHRTFT2(%);LOAD(%);TCBP_DSD(kPa);WGATE_PRES(kPa);FUELSYS_A_PCTB1(%);FUELSYS_B_PCTB1(%)
14700;1951;87.0;48;15.69;7790.0;-7.03;-5.47;42.35;101.5;48.0;80.00;20.00
14710;1950;87.0;48;15.29;7710.0;-6.25;-5.47;41.96;101.4;47.5;80.00;20.00
14719;1950;86.0;48;15.29;7630.0;-6.25;-5.47;41.57;101.3;47.0;80.00;20.00
14731;1949;86.0;48;14.90;7550.0;-6.25;-5.47;41.18;101.3;46.5;80.00;20.00
14749;1949;85.0;48;14.90;7480.0;-6.25;-5.47;40.78;101.3;46.5;80.00;20.00
14767;1949;85.0;48;14.51;7400.0;-5.47;-5.47;40.39;101.3;46.0;80.00;20.00
14778;1948;84.0;48;14.12;7320.0;-5.47;-4.69;40.00;101.3;46.0;80.00;20.00
14788;1947;84.0;48;14.12;7240.0;-5.47;-4.69;39.61;101.2;46.0;80.00;20.00
14799;1947;84.0;48;13.73;7160.0;-5.47;-4.69;39.22;101.2;45.5;80.00;20.00
14811;1946;83.0;48;13.73;7080.0;-4.69;-4.69;38.82;101.2;45.5;80.00;20.00
14821;1946;83.0;48;13.73;7070.0;-4.69;-4.69;38.43;101.2;45.0;80.00;20.00
14831;1945;83.0;48;13.73;7050.0;-4.69;-4.69;38.04;101.1;45.0;80.00;20.00
14838;1945;83.0;48;13.73;7040.0;-4.69;-4.69;37.65;101.1;45.0;80.00;20.00
14849;1944;83.0;49;13.73;7030.0;-3.91;-4.69;37.65;101.1;44.5;80.00;20.00
14860;1944;83.0;49;14.12;7020.0;-3.91;-4.69;37.25;101.1;44.5;80.00;20.00
14869;1943;82.0;49;14.12;7000.0;-3.91;-4.69;37.25;101.1;44.5;80.00;20.00
14886;1942;82.0;49;14.12;6990.0;-3.91;-4.69;37.25;101.1;44.0;80.00;20.00
14899;1942;82.0;49;14.12;6980.0;-3.91;-4.69;37.25;101.1;44.0;80.00;20.00
14912;1941;82.0;49;14.12;6970.0;-3.91;-4.69;36.86;101.1;44.0;80.00;20.00
14930;1941;82.0;49;14.12;6950.0;-3.13;-4.69;36.86;101.1;44.0;80.00;20.00
14939;1940;83.0;49;14.12;6940.0;-3.13;-4.69;36.86;101.1;43.5;80.00;20.00
14949;1940;83.0;49;14.12;6950.0;-3.13;-4.69;36.86;101.1;43.5;80.00;20.00
14958;1939;83.0;49;14.12;6970.0;-3.13;-4.69;36.47;101.1;43.5;80.00;20.00
14970;1938;83.0;49;14.12;6980.0;-3.13;-4.69;36.47;101.1;43.5;80.00;20.00
14980;1938;83.0;49;14.12;6990.0;-3.91;-4.69;36.86;101.1;43.0;80.00;20.00
14989;1937;83.0;49;14.51;7000.0;-3.91;-3.91;37.25;101.1;43.0;80.00;20.00
14999;1937;84.0;49;14.51;7020.0;-3.91;-3.91;37.65;101.1;43.0;80.00;20.00
15016;1936;84.0;49;14.51;7030.0;-3.91;-3.91;38.04;101.1;43.0;80.00;20.00
15029;1936;84.0;49;14.51;7040.0;-3.91;-3.91;38.43;101.1;43.0;80.00;20.00
15038;1937;84.0;49;14.51;7050.0;-3.91;-3.91;38.82;101.1;43.0;80.00;20.00
15051;1937;84.0;49;14.51;7070.0;-4.69;-3.91;39.22;101.1;43.0;80.00;20.00
15069;1937;84.0;49;14.51;7080.0;-4.69;-3.13;39.61;101.1;42.5;80.00;20.00
15081;1937;84.0;49;14.51;7070.0;-4.69;-3.13;40.00;101.1;42.5;80.00;20.00
15090;1938;84.0;49;14.51;7070.0;-4.69;-3.13;40.39;101.1;42.5;80.00;20.00
15099;1938;85.0;49;14.51;7060.0;-4.69;-3.13;40.78;101.1;42.5;80.00;20.00
15110;1938;85.0;49;14.51;7050.0;-4.69;-3.13;40.78;101.1;42.5;80.00;20.00
15118;1938;85.0;49;14.51;7050.0;-4.69;-3.13;40.78;101.1;42.5;80.00;20.00
15129;1939;85.0;49;14.51;7040.0;-4.69;-3.13;40.78;101.1;42.5;80.00;20.00
15146;1939;85.0;49;14.51;7040.0;-3.91;-3.13;40.78;101.1;42.5;80.00;20.00
15161;1950;85.0;49;14.51;7030.0;-3.91;-2.34;40.78;101.1;42.5;80.00;20.00
15172;1962;85.0;49;14.51;7020.0;-3.91;-2.34;41.18;101.1;42.5;80.00;20.00
15189;1974;85.0;49;14.51;7020.0;-3.91;-2.34;41.18;101.1;42.5;80.00;20.00
15200;1985;84.0;49;14.51;7010.0;-3.91;-2.34;41.18;101.1;42.5;80.00;20.00
15211;1997;84.0;49;14.51;7010.0;-3.91;-2.34;41.18;101.1;42.5;80.00;20.00
15220;2008;84.0;49;14.51;7020.0;-3.91;-2.34;41.18;101.1;42.5;80.00;20.00
15228;2020;84.0;49;14.51;7020.0;-3.91;-2.34;41.18;101.1;42.5;80.00;20.00
15240;2032;84.0;49;14.51;7020.0;-3.13;-2.34;40.78;101.1;42.5;80.00;20.00
15249;2043;84.0;49;14.51;7020.0;-3.13;-2.34;40.39;101.1;42.5;80.00;20.00
15258;2055;83.0;49;14.51;7030.0;-3.13;-2.34;40.00;101.1;42.5;80.00;20.00
15275;2066;83.0;49;14.51;7030.0;-3.13;-2.34;39.61;101.1;42.5;80.00;20.00
15290;2057;83.0;49;14.51;7030.0;-3.13;-1.56;39.22;101.1;42.5;80.00;20.00
15302;2048;83.0;49;14.51;7030.0;-3.13;-1.56;39.22;101.0;42.5;80.00;20.00
15319;2039;83.0;49;14.51;7040.0;-2.34;-1.56;38.82;101.0;42.5;80.00;20.00
15330;2030;83.0;49;14.51;7040.0;-2.34;-1.56;38.43;101.0;42.0;80.00;20.00
15339;2021;83.0;49;14.12;7010.0;-2.34;-1.56;38.04;101.0;42.0;80.00;20.00
15350;2012;83.0;49;14.12;6980.0;-2.34;-1.56;37.65;101.0;42.0;80.00;20.00
15358;2003;83.0;49;14.12;6950.0;-2.34;-1.56;37.25;101.0;42.0;80.00;20.00
15371;1994;83.0;49;14.12;6920.0;-2.34;-1.56;37.25;101.0;42.0;80.00;20.00
15379;1985;83.0;49;13.73;6890.0;-2.34;-1.56;37.65;101.0;42.0;80.00;20.00
15388;1976;83.0;49;13.73;6850.0;-2.34;-1.56;37.65;101.0;42.0;80.00;20.00
15405;1967;83.0;49;13.73;6820.0;-1.56;-1.56;37.65;101.1;42.0;80.00;20.00
15419;1983;83.0;49;13.73;6790.0;-1.56;-1.56;37.65;101.1;42.0;80.00;20.00
15429;1999;83.0;49;13.33;6760.0;-1.56;-1.56;38.04;101.2;42.0;80.00;20.00
15441;2015;84.0;49;13.33;6730.0;-1.56;-1.56;38.04;101.2;42.0;80.00;20.00
15450;2031;84.0;49;13.73;6700.0;-1.56;-1.56;38.04;101.2;42.0;80.00;20.00
15460;2047;84.0;49;14.51;6830.0;-1.56;-1.56;38.04;101.3;42.0;80.00;20.00
15469;2063;85.0;49;14.90;6960.0;-1.56;-1.56;38.43;101.3;42.0;80.00;20.00
15478;2079;85.0;49;15.29;7090.0;-1.56;-1.56;38.43;101.3;42.0;80.00;20.00
15490;2095;86.0;49;15.69;7220.0;-1.56;-1.56;38.43;101.4;42.0;80.00;20.00
15499;2111;86.0;49;16.47;7350.0;-1.56;-1.56;38.82;101.5;42.0;80.00;20.00
15511;2126;86.0;49;16.86;7470.0;-1.56;-1.56;38.82;101.7;42.0;80.00;20.00
15526;2142;87.0;49;17.25;7600.0;-0.78;-1.56;39.22;101.8;42.0;80.00;20.00
15542;2157;87.0;49;17.65;7730.0;-0.78;-0.78;39.22;102.0;42.0;80.00;20.00
15562;2171;87.0;49;18.43;7860.0;-0.78;-0.78;39.61;102.1;42.0;80.00;20.00
15578;2186;88.0;49;18.82;7990.0;-0.78;-0.78;39.61;102.3;42.0;80.00;20.00
15590;2200;88.0;49;18.82;8120.0;-0.78;-0.78;40.00;102.4;42.5;80.00;20.00
15599;2215;88.0;49;18.82;8140.0;-0.78;-0.78;40.00;102.5;42.5;80.00;20.00
15612;2230;88.0;49;19.22;8160.0;-0.78;-0.78;40.39;102.7;42.5;80.00;20.00
15628;2244;89.0;49;19.22;8180.0;-0.78;-0.78;40.39;102.8;42.5;80.00;20.00
15640;2259;89.0;49;19.22;8200.0;-0.78;-0.78;40.00;103.0;42.5;80.00;20.00
15649;2273;89.0;49;19.22;8220.0;-0.78;-0.78;39.61;102.9;42.5;80.00;20.00
15661;2288;89.0;49;19.22;8230.0;-0.78;-0.78;39.22;102.8;42.5;80.00;20.00
15676;2302;90.0;49;19.22;8250.0;-0.78;-0.78;38.82;102.6;42.5;80.00;20.00
15688;2308;90.0;49;19.61;8270.0;-0.78;0.00;38.43;102.5;42.5;80.00;20.00
15700;2313;89.0;49;19.61;8290.0;-0.78;0.00;38.04;102.4;42.5;80.00;20.00
15711;2319;89.0;49;19.61;8310.0;-0.78;0.00;37.65;102.3;42.5;80.00;20.00
15718;2324;88.0;49;19.22;8330.0;-0.78;0.00;37.25;102.2;43.0;80.00;20.00
15729;2330;87.0;49;18.82;8260.0;-0.78;0.00;36.86;102.1;43.0;80.00;20.00
15741;2336;87.0;49;18.43;8180.0;-0.78;0.00;36.47;101.9;43.0;80.00;20.00
15750;2341;86.0;49;18.04;8110.0;-0.78;0.00;36.08;101.8;43.0;80.00;20.00
15760;2347;86.0;49;17.65;8040.0;-0.78;0.00;35.69;101.7;43.0;80.00;20.00
15768;2352;85.0;49;17.25;7970.0;-0.78;0.00;35.29;101.7;43.0;80.00;20.00
15780;2358;84.0;49;16.86;7890.0;-0.78;0.00;34.51;101.7;43.0;80.00;20.00
15796;2364;84.0;49;16.47;7820.0;-1.56;0.00;34.12;101.8;43.0;80.00;20.00
15811;2365;83.0;49;16.08;7750.0;-1.56;0.78;33.73;101.8;43.0;80.00;20.00
15820;2367;83.0;49;15.69;7680.0;-1.56;0.78;33.33;101.8;43.0;80.00;20.00
15828;2368;83.0;49;15.29;7600.0;-1.56;0.78;32.94;101.8;43.0;80.00;20.00
15840;2369;83.0;49;15.29;7530.0;-1.56;0.78;32.55;101.8;42.5;80.00;20.00
15850;2371;83.0;49;15.69;7430.0;-1.56;0.78;31.76;101.8;42.5;80.00;20.00
15861;2372;83.0;49;15.69;7330.0;-1.56;0.78;31.37;101.9;42.5;80.00;20.00
15869;2374;84.0;49;15.69;7240.0;-1.56;0.78;30.98;101.9;42.5;80.00;20.00
15880;2375;84.0;49;16.08;7140.0;-0.78;0.78;30.98;101.9;42.5;80.00;20.00
15890;2377;84.0;49;16.08;7040.0;-0.78;0.78;30.98;101.9;42.5;80.00;20.00
15900;2378;84.0;49;16.47;6940.0;-0.78;0.78;30.98;102.0;42.5;60.00;40.00
15917;2380;84.0;49;16.47;6840.0;-0.78;0.78;30.98;102.0;42.5;60.00;40.00
15928;2386;84.0;49;16.47;6740.0;-0.78;0.78;30.98;102.1;42.5;60.00;40.00
15940;2393;84.0;49;16.86;6650.0;-0.78;0.78;31.37;102.1;42.5;60.00;40.00
15949;2400;85.0;49;16.86;6550.0;0.00;0.78;31.37;102.1;42.5;60.00;40.00
15960;2407;85.0;49;17.25;6450.0;0.00;0.78;31.37;102.2;42.5;60.00;40.00
15968;2413;86.0;49;17.25;6430.0;0.00;0.78;31.37;102.2;42.5;60.00;40.00
15979;2420;86.0;49;17.65;6410.0;0.00;0.78;31.37;102.3;42.5;60.00;40.00
15990;2427;87.0;49;18.04;6380.0;0.00;0.78;31.37;102.3;42.5;60.00;40.00
16000;2434;87.0;49;18.04;6360.0;0.00;0.78;31.37;102.4;42.5;60.00;40.00
16011;2440;88.0;49;18.43;6340.0;0.00;0.78;31.37;102.4;42.5;60.00;40.00
16020;2447;88.0;49;18.43;6320.0;0.00;0.78;30.98;102.4;42.5;41.18;58.82
16034;2454;89.0;49;18.82;6300.0;0.00;0.78;30.98;102.4;42.5;41.18;58.82
16049;2450;89.0;49;19.22;6280.0;0.00;0.00;30.98;102.4;42.5;41.18;58.82
16061;2446;89.0;49;19.22;6250.0;0.00;0.00;30.98;102.4;42.5;41.18;58.82
16070;2442;89.0;49;19.61;6230.0;0.00;0.00;30.98;102.4;42.5;41.18;58.82
16078;2438;89.0;49;19.61;6210.0;0.00;0.00;30.98;102.4;42.5;41.18;58.82
16090;2434;89.0;49;19.22;6210.0;0.00;0.00;30.59;102.4;42.5;41.18;58.82
16100;2430;89.0;49;19.22;6200.0;0.00;0.00;30.59;102.4;42.5;41.18;58.82
16111;2426;89.0;49;19.22;6200.0;0.00;0.00;30.59;102.4;42.5;41.18;58.82
16120;2422;89.0;49;19.22;6200.0;-0.78;0.00;30.59;102.4;42.5;41.18;58.82
16132;2417;89.0;49;18.82;6190.0;-0.78;0.00;30.59;102.4;42.5;41.18;58.82
16140;2413;89.0;49;18.82;6190.0;-0.78;0.00;30.59;102.4;42.5;38.04;61.96
16156;2409;89.0;49;18.82;6180.0;-0.78;0.00;30.59;102.3;42.5;38.04;61.96
16170;2410;89.0;49;18.82;6180.0;-0.78;0.00;30.59;102.3;42.5;38.04;61.96
16178;2410;89.0;49;18.43;6180.0;-0.78;0.00;30.59;102.3;42.5;38.04;61.96
16189;2410;89.0;49;18.43;6170.0;-1.56;0.00;30.59;102.3;42.5;38.04;61.96
16201;2410;88.0;49;18.43;6170.0;-1.56;0.00;30.59;102.3;42.5;38.04;61.96
16212;2410;88.0;49;18.43;6170.0;-1.56;0.00;30.59;102.2;42.5;38.04;61.96
16220;2411;88.0;49;18.04;6180.0;-1.56;0.00;30.59;102.2;42.5;38.04;61.96
16229;2411;88.0;49;18.04;6180.0;-1.56;0.00;30.59;102.2;42.5;38.04;61.96
16240;2411;88.0;49;18.04;6180.0;-1.56;0.00;30.59;102.2;42.5;38.04;61.96
16251;2411;88.0;49;18.04;6190.0;-1.56;0.00;30.20;102.2;42.5;38.04;61.96
16263;2411;87.0;49;18.04;6190.0;-1.56;0.00;30.20;102.2;42.5;0.00;100.00
16285;2412;87.0;49;18.04;6200.0;-0.78;0.00;30.20;102.1;42.5;0.00;100.00
16300;2413;87.0;49;17.65;6200.0;-0.78;0.78;29.80;102.1;42.5;0.00;100.00
16309;2415;87.0;49;17.65;6200.0;-0.78;0.78;29.80;102.1;42.5;0.00;100.00
16320;2417;86.0;49;17.65;6210.0;-0.78;0.78;29.41;102.1;42.5;0.00;100.00
16331;2418;86.0;49;17.65;6210.0;-0.78;0.78;29.41;102.1;42.5;0.00;100.00
16340;2420;86.0;49;17.25;6210.0;-0.78;0.78;29.41;102.1;42.5;0.00;100.00
16349;2422;85.0;49;17.25;6210.0;-0.78;0.78;29.02;102.0;42.5;0.00;100.00
16363;2424;85.0;49;16.86;6210.0;-0.78;0.78;29.02;102.0;42.5;0.00;100.00
16380;2425;84.0;49;16.86;6210.0;-0.78;0.78;28.63;102.0;42.5;0.00;100.00
16390;2427;84.0;49;16.47;6210.0;-0.78;0.78;28.63;102.0;42.5;0.00;100.00
16400;2429;84.0;49;16.47;6210.0;-0.78;0.78;28.24;102.0;42.5;0.00;100.00
16416;2430;83.0;49;16.08;6210.0;0.00;0.78;27.84;101.9;42.5;0.00;100.00
16430;2431;83.0;49;16.08;6210.0;0.00;0.00;27.84;101.9;42.5;0.00;100.00
16439;2432;83.0;49;15.69;6210.0;0.00;0.00;27.45;101.9;42.5;0.00;100.00
16451;2433;82.0;49;15.69;6210.0;0.00;0.00;27.45;101.9;42.5;0.00;100.00
16463;2434;82.0;49;15.69;6210.0;0.00;0.00;27.06;101.9;42.5;0.00;100.00
16479;2435;82.0;49;15.69;6210.0;0.00;0.00;26.67;101.8;42.5;0.00;100.00
16490;2435;81.0;49;15.29;6220.0;0.00;0.00;26.67;101.8;42.5;0.00;100.00
16499;2436;81.0;49;15.29;6220.0;-0.78;0.00;26.27;101.8;42.5;0.00;100.00
16511;2437;80.0;49;15.29;6220.0;-0.78;0.00;26.27;101.8;42.5;0.00;100.00
16520;2438;80.0;49;15.29;6220.0;-0.78;-0.78;25.88;101.7;42.5;0.00;100.00
16531;2439;80.0;49;15.29;6230.0;-0.78;-0.78;25.88;101.7;42.5;0.00;100.00
16546;2440;79.0;49;15.29;6230.0;-1.56;-0.78;25.88;101.6;42.5;0.00;100.00
16562;2442;79.0;49;14.90;6230.0;-1.56;-0.78;25.49;101.6;42.5;0.00;100.00
16580;2444;79.0;49;14.90;6230.0;-1.56;-0.78;25.49;101.6;42.5;0.00;100.00
16591;2447;78.0;49;14.90;6240.0;-1.56;-0.78;25.10;101.5;42.5;0.00;100.00
16600;2449;78.0;49;14.51;6240.0;-2.34;-1.56;25.10;101.5;42.5;0.00;100.00
16611;2451;77.0;49;14.51;6240.0;-2.34;-1.56;25.10;101.5;42.5;0.00;100.00
16620;2454;77.0;49;14.12;6240.0;-2.34;-1.56;24.71;101.4;42.5;0.00;100.00
16630;2456;76.0;49;14.12;6240.0;-2.34;-1.56;24.71;101.4;42.5;0.00;100.00
16639;2458;76.0;49;13.73;6240.0;-2.34;-1.56;24.71;101.3;42.5;0.00;100.00
16651;2460;75.0;49;13.73;6240.0;-2.34;-2.34;24.31;101.3;42.5;0.00;100.00
16661;2463;75.0;49;13.33;6240.0;-2.34;-2.34;24.31;101.3;42.5;0.00;100.00
16677;2465;74.0;49;13.33;6240.0;-3.13;-2.34;24.31;101.3;42.5;0.00;100.00
16690;2465;74.0;49;12.94;6240.0;-3.13;-2.34;23.92;101.2;42.5;0.00;100.00
16701;2466;74.0;49;12.94;6240.0;-3.13;-2.34;23.92;101.2;42.5;0.00;100.00
16710;2466;73.0;49;12.55;6240.0;-3.13;-2.34;23.53;101.2;42.5;0.00;100.00
16720;2466;73.0;49;12.55;6240.0;-3.13;-3.13;23.53;101.1;42.5;0.00;100.00
16728;2466;73.0;49;12.55;6240.0;-3.13;-3.13;23.53;101.1;42.5;0.00;100.00
16741;2467;73.0;49;12.55;6240.0;-3.13;-3.13;23.14;101.1;42.5;0.00;100.00
16750;2467;72.0;49;12.55;6240.0;-3.13;-3.13;23.14;101.0;42.5;0.00;100.00
16763;2467;72.0;49;12.55;6240.0;-3.91;-3.13;22.75;101.0;42.5;0.00;100.00
16780;2468;72.0;49;12.94;6240.0;-3.91;-3.13;22.75;101.0;42.5;0.00;100.00
16789;2468;72.0;49;12.94;6240.0;-3.91;-3.13;22.35;101.0;42.5;0.00;100.00
16808;2468;71.0;49;12.94;6240.0;-3.91;-3.13;21.96;101.0;42.5;0.00;100.00
16820;2470;71.0;49;12.94;6240.0;-3.91;-3.13;21.96;101.0;42.5;0.00;100.00
16830;2472;71.0;49;12.94;6240.0;-3.91;-3.13;21.57;101.0;42.5;0.00;100.00
16840;2474;71.0;49;12.94;6240.0;-4.69;-3.13;21.57;101.0;42.5;0.00;100.00
16850;2477;71.0;49;12.94;6240.0;-4.69;-3.13;21.18;101.0;42.0;0.00;100.00
16861;2479;71.0;49;12.94;6240.0;-4.69;-3.13;20.78;101.0;42.0;0.00;100.00
16869;2481;71.0;49;12.94;6240.0;-4.69;-3.13;20.78;101.0;42.0;0.00;100.00
16880;2483;71.0;49;12.94;6240.0;-4.69;-3.13;20.39;101.0;42.0;0.00;100.00
16889;2485;71.0;49;12.94;6240.0;-4.69;-3.13;20.39;101.0;42.0;0.00;100.00
16901;2487;71.0;49;12.94;6240.0;-4.69;-3.13;20.39;101.0;42.0;0.00;100.00
16913;2489;71.0;49;12.94;6240.0;-4.69;-3.13;20.00;101.0;42.0;0.00;100.00
16935;2491;71.0;49;12.94;6240.0;-4.69;-3.13;20.00;101.0;42.0;0.00;100.00
16950;2492;71.0;49;12.94;6240.0;-4.69;-3.91;20.00;101.0;42.0;0.00;100.00
16961;2493;71.0;49;12.94;6240.0;-4.69;-3.91;20.00;101.0;42.0;0.00;100.00
16970;2493;71.0;49;12.94;6240.0;-4.69;-3.91;20.00;101.0;42.0;0.00;100.00
16979;2494;70.0;49;12.94;6240.0;-4.69;-3.91;20.00;101.0;42.0;0.00;100.00
16990;2495;70.0;49;12.94;6240.0;-4.69;-3.91;19.61;100.9;42.0;0.00;100.00
17001;2496;70.0;49;12.94;6240.0;-4.69;-3.91;19.61;100.9;42.0;0.00;100.00
17009;2496;70.0;49;12.94;6240.0;-4.69;-3.91;19.61;100.9;42.0;0.00;100.00
17021;2497;70.0;50;12.94;6240.0;-3.91;-3.91;19.61;100.9;42.0;0.00;100.00
17029;2498;70.0;50;12.55;6240.0;-3.91;-3.13;19.61;100.9;42.0;0.00;100.00
17040;2498;69.0;50;12.55;6240.0;-3.91;-3.13;19.61;100.9;42.0;0.00;100.00
17056;2499;69.0;50;12.55;6240.0;-3.91;-3.13;19.61;100.9;42.0;0.00;100.00
17070;2499;69.0;50;12.55;6240.0;-3.91;-3.13;19.61;100.9;42.0;0.00;100.00
17079;2499;69.0;50;12.55;6240.0;-3.91;-3.13;19.22;100.9;42.0;0.00;100.00
17089;2500;69.0;50;12.55;6240.0;-3.13;-3.13;19.22;100.9;42.0;0.00;100.00
17101;2500;69.0;50;12.55;6240.0;-3.13;-2.34;19.22;100.9;42.0;0.00;100.00
17110;2500;69.0;50;12.55;6240.0;-3.13;-2.34;19.22;100.9;42.0;0.00;100.00
17122;2500;69.0;50;12.55;6250.0;-3.13;-2.34;19.22;100.9;42.0;0.00;100.00
17141;2500;69.0;50;12.55;6250.0;-3.13;-2.34;19.22;100.9;42.0;0.00;100.00
17151;2500;69.0;50;12.55;6250.0;-3.13;-2.34;19.22;100.9;42.0;0.00;100.00
17163;2500;69.0;50;12.55;6260.0;-3.13;-2.34;19.22;100.9;42.0;0.00;100.00
17180;2500;69.0;50;12.55;6260.0;-3.13;-2.34;19.22;100.9;42.0;0.00;100.00
17193;2501;69.0;50;12.55;6270.0;-3.13;-2.34;19.22;100.9;42.0;0.00;100.00
17213;2503;69.0;50;12.55;6270.0;-3.13;-1.56;19.22;100.9;42.0;0.00;100.00
17230;2505;69.0;50;12.55;6270.0;-3.13;-1.56;19.22;100.9;42.0;0.00;100.00
17241;2507;69.0;50;12.55;6280.0;-3.13;-1.56;19.22;100.9;42.0;0.00;100.00
17249;2509;69.0;50;12.55;6280.0;-3.13;-1.56;19.22;100.9;42.0;0.00;100.00
17261;2511;69.0;50;12.55;6280.0;-3.13;-1.56;19.22;100.9;42.0;0.00;100.00
17271;2514;69.0;50;12.55;6280.0;-3.13;-1.56;19.22;100.9;42.0;0.00;100.00
17280;2516;69.0;50;12.55;6280.0;-3.13;-1.56;19.22;100.9;42.0;0.00;100.00
17291;2518;69.0;50;12.55;6280.0;-3.13;-1.56;19.22;100.9;42.0;0.00;100.00
17301;2520;69.0;50;12.55;6280.0;-3.13;-1.56;19.22;100.9;42.0;0.00;100.00
17311;2522;69.0;50;12.55;6280.0;-3.13;-1.56;19.22;100.9;42.0;0.00;100.00
17327;2524;69.0;50;12.55;6280.0;-2.34;-1.56;19.22;100.8;42.0;0.00;100.00
17342;2525;69.0;50;12.55;6280.0;-2.34;-0.78;19.22;100.8;42.0;0.00;100.00
17361;2525;69.0;50;12.55;6280.0;-2.34;-0.78;18.82;100.8;42.0;0.00;100.00
17370;2525;69.0;50;12.55;6280.0;-2.34;-0.78;18.82;100.8;42.0;0.00;100.00
17379;2525;68.0;50;12.55;6280.0;-2.34;-0.78;18.82;100.7;42.0;0.00;100.00
17390;2526;68.0;50;12.55;6280.0;-2.34;-0.78;18.82;100.7;42.0;0.00;100.00
17399;2526;68.0;50;12.16;6280.0;-2.34;-0.78;18.82;100.7;42.0;0.00;100.00
17413;2526;68.0;50;12.16;6280.0;-2.34;-0.78;18.82;100.7;42.0;0.00;100.00
17430;2526;68.0;50;12.16;6280.0;-2.34;-0.78;18.82;100.6;42.0;0.00;100.00
17439;2527;68.0;50;12.16;6280.0;-2.34;-0.78;18.82;100.6;42.0;0.00;100.00
17451;2527;67.0;50;12.16;6280.0;-2.34;-0.78;18.43;100.6;42.0;0.00;100.00
17464;2527;67.0;50;12.16;6280.0;-3.13;-0.78;18.43;100.6;42.0;0.00;100.00
17480;2528;67.0;50;11.76;6280.0;-3.13;-0.78;18.43;100.6;42.0;0.00;100.00
17491;2528;67.0;50;11.76;6280.0;-3.13;-0.78;18.43;100.6;42.0;0.00;100.00
17499;2529;67.0;50;11.76;6280.0;-3.13;-0.78;18.43;100.6;42.0;0.00;100.00
17511;2529;67.0;50;11.76;6280.0;-3.13;-0.78;18.43;100.6;42.0;0.00;100.00
17520;2530;67.0;50;11.76;6280.0;-3.13;-0.78;18.04;100.6;42.0;0.00;100.00
17529;2530;67.0;50;11.76;6280.0;-3.13;-0.78;18.04;100.6;42.0;0.00;100.00
17541;2531;67.0;50;11.76;6280.0;-3.13;-0.78;18.04;100.6;42.0;0.00;100.00
17549;2531;67.0;50;11.76;6280.0;-3.13;-0.78;18.04;100.6;42.0;0.00;100.00
17561;2532;67.0;50;11.76;6280.0;-3.13;-0.78;18.04;100.6;42.0;0.00;100.00
17570;2532;67.0;50;11.76;6280.0;-3.13;-0.78;18.04;100.6;42.0;0.00;100.00
17583;2533;67.0;50;11.76;6280.0;-3.13;-0.78;18.04;100.6;42.0;0.00;100.00
17601;2533;67.0;50;11.76;6280.0;-3.13;-0.78;18.04;100.6;42.0;0.00;100.00
17612;2534;67.0;50;11.76;6280.0;-3.13;-0.78;17.65;100.6;42.0;0.00;100.00
17631;2534;67.0;50;11.76;6280.0;-3.13;-0.78;17.65;100.6;42.0;0.00;100.00
17639;2535;66.0;50;11.76;6280.0;-3.13;-0.78;17.65;100.6;41.5;0.00;100.00
17651;2535;66.0;50;11.76;6280.0;-3.13;-0.78;17.65;100.5;41.5;0.00;100.00
17662;2536;66.0;50;11.76;6290.0;-3.13;-0.78;17.65;100.5;41.5;0.00;100.00
17670;2536;66.0;50;11.76;6290.0;-3.13;-0.78;17.65;100.5;41.5;0.00;100.00
17679;2537;66.0;50;11.76;6290.0;-2.34;-0.78;17.65;100.5;41.5;0.00;100.00
17689;2537;66.0;50;11.76;6290.0;-2.34;-0.78;17.65;100.5;41.5;0.00;100.00
17701;2538;65.0;50;11.76;6300.0;-2.34;-0.78;17.65;100.5;41.5;0.00;100.00
17715;2538;65.0;50;11.76;6300.0;-2.34;-0.78;17.65;100.5;41.5;0.00;100.00
17732;2540;65.0;50;11.76;6300.0;-2.34;-0.78;17.65;100.4;41.5;0.00;100.00
17751;2541;65.0;50;11.76;6300.0;-2.34;-0.78;17.25;100.4;41.5;0.00;100.00
17760;2543;64.0;50;11.76;6310.0;-1.56;-0.78;17.25;100.4;41.5;0.00;100.00
17771;2545;64.0;50;11.76;6310.0;-1.56;-0.78;17.25;100.4;41.5;0.00;100.00
17782;2547;64.0;50;11.76;6320.0;-1.56;-0.78;17.25;100.4;41.5;0.00;100.00
17801;2548;64.0;50;11.37;6340.0;-1.56;-0.78;17.25;100.4;41.5;0.00;100.00
17813;2550;63.0;50;11.37;6350.0;-1.56;-0.78;17.25;100.3;41.5;0.00;100.00
17830;2552;63.0;51;11.37;6360.0;-1.56;-0.78;17.25;100.3;41.5;0.00;100.00
17839;2553;63.0;51;11.37;6370.0;-1.56;-0.78;17.25;100.4;41.5;0.00;100.00
17848;2555;63.0;51;11.37;6390.0;-1.56;-0.78;17.25;100.4;41.5;0.00;100.00
17866;2557;62.0;51;11.37;6400.0;-0.78;-0.78;17.25;100.5;41.5;0.00;100.00
17880;2558;62.0;51;10.98;6410.0;-0.78;0.00;17.25;100.5;41.5;0.00;100.00
17889;2560;62.0;51;10.98;6420.0;-0.78;0.00;17.25;100.6;41.5;0.00;100.00
17901;2561;63.0;51;10.98;6440.0;-0.78;0.00;17.25;100.6;41.5;0.00;100.00
