time(ms);RPM(1/min);IAT2(°C);SHRTFT1(%);SHRTFT2(%);LOAD(%);ECT(°C)
34231;629;41;-4.69;-5.47;27.45;85
34242;629;41;-4.69;-5.47;27.45;85
34252;629;41;-4.69;-5.47;27.45;85
34261;629;41;-4.69;-5.47;27.45;85
34271;629;41;-4.69;-5.47;27.45;85
34283;629;41;-4.69;-5.47;27.45;85
34292;629;41;-4.69;-5.47;27.45;85
34298;628;41;-4.69;-5.47;27.45;85
34310;627;41;-4.69;-5.47;27.45;85
34322;626;41;-4.69;-5.47;27.45;85
34332;624;41;-4.69;-5.47;27.45;85
34343;623;41;-4.69;-5.47;27.45;85
34351;622;41;-4.69;-5.47;27.45;85
34359;623;41;-4.69;-5.47;27.45;85
34372;624;41;-4.69;-5.47;27.45;85
34382;625;41;-4.69;-5.47;27.45;85
34390;627;41;-4.69;-5.47;27.45;85
34401;628;41;-4.69;-5.47;27.45;85
34410;629;41;-4.69;-5.47;27.45;85
34421;629;41;-4.69;-5.47;27.45;85
34431;630;41;-4.69;-5.47;27.45;85
34438;630;41;-4.69;-5.47;27.45;85
34450;631;41;-4.69;-5.47;27.45;85
34459;631;41;-4.69;-5.47;27.45;85
34471;632;41;-4.69;-5.47;27.45;85
34481;632;41;-4.69;-5.47;27.45;85
34489;632;41;-4.69;-5.47;27.45;85
34501;631;41;-4.69;-5.47;27.45;85
34510;631;41;-4.69;-5.47;27.45;85
34519;631;41;-4.69;-5.47;27.45;85
34533;631;41;-4.69;-5.47;27.45;85
34539;630;41;-4.69;-5.47;27.06;85
34551;629;41;-4.69;-5.47;27.06;85
34562;628;41;-4.69;-5.47;27.06;85
34570;627;41;-4.69;-5.47;27.06;85
34585;625;41;-4.69;-5.47;27.06;85
34602;624;41;-4.69;-5.47;27.06;85
34610;625;41;-4.69;-5.47;27.06;85
34620;625;41;-4.69;-5.47;27.06;85
34631;625;41;-4.69;-5.47;27.06;85
34642;625;41;-4.69;-5.47;27.06;85
34650;626;41;-4.69;-5.47;27.06;85
34659;626;41;-4.69;-5.47;27.06;85
34671;626;41;-4.69;-5.47;27.06;85
34683;625;41;-4.69;-5.47;27.06;85
34692;625;41;-4.69;-5.47;27.06;85
34700;625;41;-4.69;-5.47;27.06;85
34711;625;41;-4.69;-5.47;27.06;85
34723;625;41;-4.69;-5.47;27.06;85
34732;625;41;-4.69;-5.47;27.06;85
34740;625;41;-4.69;-5.47;27.06;85
34752;626;41;-4.69;-5.47;27.06;85
34761;626;41;-4.69;-5.47;27.06;85
34772;627;41;-4.69;-5.47;27.06;85
34782;627;41;-4.69;-5.47;27.06;85
34791;627;41;-4.69;-5.47;27.06;85
34802;627;41;-4.69;-5.47;27.06;85
34811;627;41;-4.69;-5.47;27.06;85
34820;627;41;-4.69;-5.47;27.06;85
34831;628;41;-4.69;-5.47;27.06;85
34841;628;41;-4.69;-5.47;27.06;85
34852;628;41;-4.69;-5.47;27.06;85
34860;628;41;-4.69;-5.47;27.06;85
34871;628;41;-4.69;-5.47;27.06;85
34882;628;41;-4.69;-5.47;27.06;85
34890;628;41;-3.91;-5.47;27.06;85
34900;628;41;-3.91;-5.47;27.06;85
34912;628;41;-3.91;-5.47;27.06;85
34920;628;41;-3.91;-5.47;27.06;85
34931;628;41;-3.91;-5.47;27.06;85
34940;629;41;-3.91;-5.47;27.06;85
34951;629;41;-3.91;-5.47;27.06;85
34960;629;41;-3.91;-5.47;27.06;85
34970;628;41;-3.91;-5.47;27.06;85
34984;626;41;-3.91;-5.47;27.06;85
35002;625;41;-3.91;-5.47;27.06;85
35011;624;41;-3.91;-5.47;27.06;85
35020;622;41;-3.91;-5.47;27.06;85
35032;621;41;-3.91;-5.47;27.06;85
35043;622;41;-3.91;-5.47;27.06;85
35051;623;41;-3.91;-5.47;27.06;85
35060;623;41;-3.91;-5.47;27.06;85
35071;624;41;-3.91;-5.47;27.06;85
35084;625;41;-3.91;-5.47;27.06;85
35099;626;41;-3.91;-5.47;27.06;85
35110;626;41;-3.91;-5.47;27.06;85
35120;626;41;-3.91;-5.47;27.06;85
35133;626;41;-3.91;-5.47;27.06;85
35140;626;41;-3.91;-5.47;27.06;85
35150;626;41;-4.69;-5.47;27.06;85
35159;626;41;-4.69;-5.47;27.06;85
35172;626;41;-4.69;-5.47;27.06;85
35181;625;41;-4.69;-5.47;27.06;85
35189;625;41;-4.69;-5.47;27.06;85
35199;625;41;-4.69;-5.47;27.06;85
35212;625;41;-4.69;-5.47;27.06;85
35218;625;41;-4.69;-5.47;27.06;85
35232;625;41;-4.69;-5.47;27.06;85
35241;624;41;-4.69;-5.47;27.06;85
35250;623;41;-4.69;-5.47;27.06;85
35259;623;41;-4.69;-5.47;27.06;85
35270;622;41;-4.69;-5.47;27.06;85
35282;621;41;-4.69;-5.47;27.06;85
35290;621;41;-4.69;-5.47;27.06;85
35301;621;41;-4.69;-5.47;27.06;85
35312;621;41;-4.69;-5.47;27.06;85
35319;621;41;-4.69;-5.47;27.06;85
35333;621;41;-4.69;-5.47;27.06;85
35339;621;41;-4.69;-5.47;27.06;85
35350;622;41;-4.69;-5.47;27.45;85
35361;623;41;-4.69;-5.47;27.45;85
35370;625;41;-4.69;-5.47;27.45;85
35381;626;41;-4.69;-5.47;27.45;85
35389;627;41;-4.69;-5.47;27.45;85
35400;628;41;-4.69;-5.47;27.45;85
35411;629;41;-4.69;-5.47;27.45;85
35420;629;41;-4.69;-5.47;27.45;85
35433;629;41;-4.69;-5.47;27.45;85
35442;629;41;-4.69;-5.47;27.45;85
35450;629;41;-4.69;-5.47;27.45;85
35459;630;41;-4.69;-4.69;27.45;85
35472;629;41;-4.69;-4.69;27.06;85
35481;628;41;-4.69;-4.69;27.06;85
35490;628;41;-4.69;-4.69;27.06;85
35499;627;41;-4.69;-4.69;27.06;85
35512;627;41;-4.69;-4.69;27.06;85
35519;626;41;-4.69;-5.47;27.06;85
35531;625;41;-4.69;-5.47;27.06;85
35541;624;41;-4.69;-5.47;27.06;85
35551;622;41;-4.69;-5.47;27.06;85
35560;621;41;-4.69;-5.47;27.06;85
35571;620;41;-4.69;-5.47;27.06;85
35587;618;41;-4.69;-4.69;27.06;85
35599;618;41;-4.69;-4.69;27.06;85
35613;618;41;-4.69;-4.69;27.06;85
35619;618;41;-4.69;-4.69;27.06;85
35632;618;41;-4.69;-4.69;27.06;85
35640;618;41;-4.69;-4.69;27.06;85
35649;617;41;-4.69;-4.69;27.06;85
35659;619;41;-4.69;-4.69;27.45;85
35669;621;41;-4.69;-4.69;27.45;85
35682;623;41;-4.69;-4.69;27.45;85
35691;625;41;-4.69;-4.69;27.45;85
35700;626;41;-4.69;-4.69;27.45;85
35712;628;41;-4.69;-4.69;27.45;85
35720;628;41;-4.69;-4.69;27.45;85
35731;629;41;-4.69;-4.69;27.45;85
35739;629;41;-4.69;-4.69;27.45;85
35749;629;41;-4.69;-4.69;27.45;85
35759;629;41;-4.69;-4.69;27.45;85
35770;630;41;-4.69;-5.47;27.45;85
35782;629;41;-4.69;-5.47;27.45;85
35792;629;41;-4.69;-5.47;27.45;85
35800;628;41;-4.69;-5.47;27.45;85
35813;628;41;-4.69;-5.47;27.45;85
35834;628;41;-5.47;-5.47;27.45;85
35851;627;41;-5.47;-5.47;27.45;85
35860;627;41;-5.47;-5.47;27.45;85
35872;628;41;-5.47;-5.47;27.45;85
35881;628;41;-5.47;-5.47;27.45;85
35892;628;41;-5.47;-5.47;27.45;85
35901;629;41;-5.47;-5.47;27.45;85
35912;629;41;-5.47;-5.47;27.45;85
35921;629;41;-5.47;-5.47;27.45;85
35929;629;41;-5.47;-5.47;27.45;85
35940;629;41;-5.47;-5.47;27.45;85
35949;629;41;-5.47;-5.47;27.45;85
35961;630;41;-5.47;-5.47;27.45;85
35971;630;41;-5.47;-5.47;27.45;85
35983;629;41;-5.47;-5.47;27.06;85
35991;628;41;-5.47;-5.47;27.06;85
36000;628;41;-5.47;-5.47;27.06;85
36009;627;41;-5.47;-5.47;27.06;85
36019;626;41;-5.47;-5.47;27.06;85
36032;626;41;-5.47;-5.47;27.06;85
36040;626;41;-5.47;-5.47;27.06;85
36051;626;41;-5.47;-5.47;27.06;85
36060;627;41;-5.47;-5.47;27.06;85
36069;627;41;-5.47;-5.47;27.06;85
36081;627;41;-5.47;-5.47;27.06;85
36089;628;41;-5.47;-5.47;27.06;85
36100;628;41;-5.47;-5.47;27.06;85
36111;627;41;-5.47;-5.47;27.06;85
36121;627;41;-5.47;-5.47;27.06;85
36130;627;41;-5.47;-5.47;27.06;85
36140;627;41;-5.47;-5.47;27.06;85
36149;627;41;-5.47;-5.47;27.06;85
36161;627;41;-5.47;-5.47;27.06;85
36169;627;41;-5.47;-5.47;27.06;85
36186;627;41;-5.47;-5.47;27.06;85
36200;627;41;-5.47;-5.47;27.06;85
36211;627;41;-4.69;-5.47;27.06;85
36219;627;41;-4.69;-5.47;27.06;85
36230;628;41;-4.69;-5.47;27.06;85
36242;628;41;-4.69;-5.47;27.06;85
36251;628;41;-4.69;-5.47;27.06;85
36259;629;41;-4.69;-5.47;27.06;85
36271;629;41;-4.69;-5.47;27.06;85
36283;629;41;-4.69;-5.47;27.06;85
36302;629;41;-4.69;-5.47;27.06;85
36312;629;41;-4.69;-5.47;27.06;85
36321;629;41;-4.69;-5.47;27.06;85
36333;629;41;-4.69;-5.47;27.06;85
36341;629;41;-4.69;-5.47;27.06;85
36350;629;41;-4.69;-5.47;27.06;85
36359;629;41;-4.69;-5.47;27.06;85
36371;628;41;-4.69;-5.47;27.06;85
36382;628;41;-4.69;-5.47;27.06;85
36391;628;41;-4.69;-5.47;27.06;85
36400;628;41;-4.69;-5.47;27.06;85
36409;628;41;-4.69;-5.47;27.06;85
36421;628;41;-4.69;-5.47;27.06;85
36431;629;41;-4.69;-5.47;27.06;85
36440;629;41;-4.69;-5.47;27.06;85
36451;629;41;-4.69;-5.47;27.06;85
36460;630;41;-4.69;-5.47;27.06;85
36469;630;41;-4.69;-5.47;27.06;85
36483;630;41;-4.69;-5.47;27.06;85
36502;629;41;-4.69;-5.47;27.06;85
36512;629;41;-4.69;-5.47;27.06;85
36521;628;41;-4.69;-5.47;27.06;85
36531;628;41;-4.69;-5.47;27.06;85
36540;627;41;-4.69;-5.47;27.06;85
36551;627;41;-4.69;-5.47;27.06;85
36559;626;41;-4.69;-5.47;27.06;85
36571;625;41;-4.69;-5.47;27.06;85
36588;625;41;-4.69;-5.47;27.06;85
36602;624;41;-4.69;-5.47;27.06;85
36610;623;41;-4.69;-5.47;27.06;85
36619;624;41;-4.69;-5.47;27.06;85
36633;624;41;-4.69;-5.47;27.06;85
36651;625;41;-4.69;-5.47;27.06;85
36662;625;41;-4.69;-5.47;27.06;85
36670;626;41;-4.69;-5.47;27.06;85
36683;626;41;-4.69;-5.47;27.06;85
36692;626;41;-4.69;-5.47;27.06;85
36701;625;41;-4.69;-5.47;27.06;85
36710;625;41;-4.69;-5.47;27.06;85
36721;625;41;-4.69;-5.47;27.06;85
36732;624;41;-4.69;-5.47;27.06;85
36742;624;41;-4.69;-5.47;27.06;85
36751;624;41;-4.69;-5.47;27.06;85
36761;624;41;-4.69;-5.47;27.06;85
36769;624;41;-4.69;-5.47;27.06;85
36783;625;41;-4.69;-5.47;27.06;85
36799;625;41;-4.69;-5.47;27.06;85
36810;625;41;-4.69;-5.47;27.06;85
36822;626;41;-4.69;-5.47;27.06;85
36832;627;41;-4.69;-5.47;27.06;85
36842;628;41;-4.69;-5.47;27.06;85
36851;628;41;-4.69;-5.47;27.06;85
36862;629;41;-5.47;-5.47;27.06;85
36870;630;41;-5.47;-6.25;27.06;85
36883;629;41;-5.47;-6.25;27.06;85
36892;627;41;-5.47;-6.25;27.06;85
36901;626;41;-5.47;-6.25;27.06;85
36910;625;41;-5.47;-6.25;27.06;85
36922;623;41;-5.47;-6.25;27.06;85
36931;622;41;-5.47;-6.25;27.06;85
36941;622;41;-5.47;-6.25;27.06;85
36950;621;41;-5.47;-6.25;27.06;85
36960;620;41;-5.47;-6.25;27.06;85
36971;620;41;-5.47;-6.25;27.06;85
36984;619;41;-4.69;-6.25;27.06;85
37001;618;41;-4.69;-5.47;27.06;85
37011;619;41;-4.69;-5.47;27.06;85
37021;620;41;-4.69;-5.47;27.06;85
37031;621;41;-4.69;-5.47;27.06;85
37041;622;41;-4.69;-5.47;27.06;85
37049;623;41;-4.69;-5.47;27.06;85
37061;624;41;-4.69;-5.47;27.06;85
37070;625;41;-4.69;-5.47;27.06;85
37084;626;41;-4.69;-5.47;27.06;85
37100;627;41;-4.69;-5.47;27.06;85
37111;628;41;-4.69;-5.47;27.06;85
37120;629;41;-4.69;-5.47;27.06;85
37130;630;41;-4.69;-5.47;27.06;85
37141;630;41;-4.69;-5.47;27.06;85
37151;629;41;-4.69;-5.47;27.06;85
37161;629;41;-4.69;-5.47;27.06;85
37170;628;41;-4.69;-5.47;27.06;85
37184;627;41;-4.69;-5.47;27.06;85
37201;627;41;-4.69;-5.47;27.06;85
37212;626;41;-4.69;-5.47;27.06;85
37221;626;41;-4.69;-5.47;27.06;85
37232;625;41;-4.69;-5.47;27.06;85
37241;624;41;-4.69;-5.47;27.06;85
37251;624;41;-4.69;-5.47;27.06;85
37262;623;41;-4.69;-5.47;27.06;85
37272;624;41;-4.69;-5.47;27.06;85
37281;624;41;-4.69;-5.47;27.06;85
37291;624;41;-4.69;-5.47;27.06;85
37301;624;41;-4.69;-5.47;27.06;85
37313;624;41;-4.69;-5.47;27.06;85
37322;624;41;-4.69;-5.47;27.06;85
37333;624;41;-4.69;-5.47;27.06;85
37341;624;41;-4.69;-5.47;27.06;85
37352;624;41;-4.69;-5.47;27.06;85
37362;624;41;-4.69;-5.47;27.06;85
37371;623;41;-4.69;-5.47;27.06;85
37383;623;41;-4.69;-5.47;27.06;85
37392;624;41;-4.69;-5.47;27.06;85
37401;625;41;-4.69;-5.47;27.06;85
37412;626;41;-4.69;-5.47;27.06;85
37421;627;41;-4.69;-5.47;27.06;85
37430;628;41;-4.69;-5.47;27.06;85
37442;629;41;-4.69;-5.47;27.06;85
37450;629;41;-4.69;-5.47;27.06;85
37462;629;41;-4.69;-5.47;27.06;85
37471;630;41;-4.69;-5.47;27.06;85
37484;630;41;-4.69;-5.47;27.06;85
37500;630;41;-4.69;-5.47;27.06;85
37510;630;41;-4.69;-5.47;27.06;85
37520;629;41;-4.69;-5.47;27.06;85
37533;629;41;-4.69;-5.47;27.06;85
37542;628;41;-4.69;-5.47;27.06;85
37552;627;41;-4.69;-5.47;27.06;85
37561;626;41;-4.69;-5.47;27.06;85
37570;626;41;-4.69;-5.47;27.06;85
37585;625;41;-4.69;-5.47;27.06;85
37602;625;41;-4.69;-5.47;27.06;85
37611;624;41;-4.69;-5.47;27.06;85
37620;623;41;-4.69;-5.47;27.06;85
37631;623;41;-5.47;-5.47;27.06;85
37643;622;41;-5.47;-5.47;27.06;85
37652;622;41;-5.47;-5.47;27.06;85
37661;622;41;-5.47;-5.47;27.06;85
37672;622;41;-5.47;-5.47;27.06;85
37682;622;41;-5.47;-5.47;27.06;85
37691;621;41;-4.69;-5.47;27.06;85
37700;621;41;-4.69;-5.47;27.06;85
37709;621;41;-4.69;-5.47;27.06;85
37721;620;41;-4.69;-5.47;27.06;85
37730;620;41;-4.69;-5.47;27.06;85
37741;620;41;-4.69;-5.47;27.06;85
37751;619;41;-4.69;-5.47;27.06;85
37760;619;41;-4.69;-5.47;27.06;85
37770;620;41;-4.69;-5.47;27.45;85
37784;620;41;-4.69;-5.47;27.45;85
37801;621;41;-4.69;-5.47;27.45;85
37811;621;41;-4.69;-5.47;27.45;85
37820;622;41;-4.69;-5.47;27.45;85
37834;623;41;-4.69;-4.69;27.45;85
37852;624;41;-4.69;-4.69;27.45;85
37860;625;41;-4.69;-4.69;27.45;85
37870;626;41;-4.69;-4.69;27.45;85
37880;627;41;-4.69;-4.69;27.45;85
37892;628;41;-4.69;-4.69;27.45;85
37901;629;41;-4.69;-4.69;27.45;85
37910;628;41;-4.69;-4.69;27.45;85
37921;627;41;-4.69;-4.69;27.45;85
37930;627;41;-4.69;-4.69;27.45;85
37941;626;41;-4.69;-4.69;27.45;85
37951;625;41;-4.69;-4.69;27.45;85
37963;624;41;-4.69;-4.69;27.45;85
37972;624;41;-4.69;-4.69;27.45;85
37983;625;41;-4.69;-4.69;27.45;85
38001;625;41;-4.69;-4.69;27.45;85
38011;625;41;-4.69;-4.69;27.45;85
38020;626;41;-4.69;-4.69;27.45;85
38031;626;41;-4.69;-4.69;27.45;85
38041;625;41;-4.69;-4.69;27.06;85
38050;624;41;-4.69;-4.69;27.06;85
38060;623;41;-4.69;-4.69;27.06;85
38071;622;41;-4.69;-4.69;27.06;85
38083;621;41;-4.69;-4.69;27.06;85
38101;620;41;-4.69;-4.69;27.06;85
38111;620;41;-4.69;-4.69;27.06;85
38121;620;41;-4.69;-4.69;27.06;85
38130;620;41;-4.69;-4.69;27.06;85
38141;620;41;-4.69;-4.69;27.06;85
38152;620;41;-3.91;-4.69;27.06;85
38161;620;41;-3.91;-4.69;27.06;85
38171;622;41;-3.91;-4.69;27.45;85
38183;623;41;-3.91;-4.69;27.45;85
38191;625;41;-3.91;-4.69;27.45;85
38199;626;41;-3.91;-4.69;27.45;85
38211;628;41;-3.91;-4.69;27.45;85
38222;629;41;-3.91;-4.69;27.45;85
38233;629;41;-3.91;-4.69;27.06;85
38239;629;41;-3.91;-4.69;27.06;85
38248;629;41;-3.91;-4.69;27.06;85
38260;629;41;-3.91;-4.69;27.06;85
38272;629;41;-3.91;-4.69;27.06;85
38282;629;41;-3.91;-4.69;27.06;85
38290;629;41;-3.91;-4.69;27.06;85
38301;628;41;-3.91;-4.69;27.06;85
38312;627;41;-3.91;-4.69;27.06;85
38320;627;41;-3.91;-4.69;27.06;85
38330;626;41;-3.91;-4.69;27.06;85
38339;626;41;-3.91;-4.69;27.06;85
38350;626;41;-3.91;-4.69;27.06;85
38359;626;41;-3.91;-4.69;27.06;85
38368;626;41;-3.91;-4.69;27.06;85
38383;626;41;-3.91;-4.69;27.06;85
38402;626;41;-3.91;-4.69;27.06;85
38410;626;41;-3.91;-4.69;27.06;85
38420;626;41;-3.91;-4.69;27.06;85
38432;627;41;-3.91;-4.69;27.06;85
38440;627;41;-3.91;-4.69;27.06;85
38450;628;41;-3.91;-4.69;27.06;85
38462;628;41;-3.91;-4.69;27.06;85
38468;629;41;-3.91;-4.69;27.06;85
38482;629;41;-3.91;-4.69;27.06;85
38491;629;41;-3.91;-4.69;27.06;85
38502;629;41;-3.91;-4.69;27.06;85
38510;629;41;-3.91;-4.69;27.06;85
38520;629;41;-3.91;-4.69;27.06;85
38532;629;41;-3.91;-4.69;27.06;85
38540;629;41;-3.91;-4.69;27.06;85
38550;629;41;-3.91;-4.69;27.06;85
38558;628;41;-3.91;-4.69;27.06;85
38571;628;41;-3.91;-4.69;27.06;85
38585;628;41;-3.91;-4.69;27.06;85
38602;628;41;-3.91;-4.69;27.06;85
38610;629;41;-3.91;-4.69;27.06;85
38621;629;41;-3.91;-4.69;27.06;85
38632;629;41;-3.91;-4.69;27.06;85
38640;629;41;-3.91;-4.69;27.06;85
38652;629;41;-3.91;-4.69;27.06;85
38662;630;41;-3.91;-4.69;27.06;85
38669;629;41;-3.91;-4.69;27.06;85
38681;628;41;-3.91;-4.69;27.06;85
38690;627;41;-3.91;-4.69;27.06;85
38702;627;41;-3.91;-4.69;27.06;85
38709;626;41;-3.91;-4.69;27.06;85
38720;625;41;-3.91;-4.69;27.06;85
38731;625;41;-3.91;-4.69;27.06;85
38740;625;41;-3.91;-4.69;27.06;85
38749;625;41;-3.91;-4.69;27.06;85
38759;625;41;-3.91;-4.69;27.06;85
38770;625;41;-4.69;-4.69;27.06;85
38782;624;41;-4.69;-4.69;27.06;85
38788;625;41;-4.69;-4.69;27.06;85
38800;625;41;-4.69;-4.69;27.06;85
38812;625;41;-4.69;-4.69;27.06;85
38821;625;41;-4.69;-4.69;27.06;85
38832;625;41;-4.69;-4.69;27.06;85
38841;625;41;-4.69;-4.69;27.06;85
38851;626;41;-4.69;-4.69;27.06;85
38859;626;41;-4.69;-4.69;27.06;85
38870;626;41;-4.69;-4.69;27.06;85
38880;627;41;-4.69;-4.69;27.06;85
38888;627;41;-4.69;-4.69;27.06;85
38900;627;41;-4.69;-4.69;27.06;85
38909;628;41;-4.69;-4.69;27.06;85
38920;628;41;-4.69;-4.69;27.06;85
38932;629;41;-4.69;-4.69;27.06;85
38941;629;41;-4.69;-4.69;27.06;85
38948;630;41;-3.91;-4.69;27.06;85
38959;630;41;-3.91;-5.47;27.06;85
38972;630;41;-3.91;-5.47;27.06;85
38982;629;41;-3.91;-5.47;27.06;85
38990;629;41;-3.91;-5.47;27.06;85
39002;628;41;-3.91;-5.47;27.06;85
39008;628;41;-3.91;-5.47;27.06;85
39020;627;41;-3.91;-5.47;27.06;85
39033;626;41;-3.91;-5.47;27.06;85
39052;625;41;-3.91;-5.47;27.06;85
39059;624;41;-3.91;-5.47;27.06;85
39070;623;41;-3.91;-5.47;27.06;85
39081;622;41;-4.69;-5.47;27.06;85
39091;621;41;-4.69;-5.47;27.06;85
39101;621;41;-4.69;-5.47;27.06;85
39109;621;41;-4.69;-5.47;27.06;85
39118;620;41;-4.69;-5.47;27.06;85
39130;620;41;-4.69;-5.47;27.06;85
39138;620;41;-4.69;-5.47;27.06;85
39150;619;41;-4.69;-5.47;27.06;85
39160;620;41;-4.69;-5.47;27.06;85
39169;621;41;-4.69;-5.47;27.06;85
39183;622;41;-4.69;-5.47;27.06;85
39200;623;41;-4.69;-5.47;27.06;85
39209;624;41;-4.69;-5.47;27.06;85
39221;624;41;-4.69;-5.47;27.06;85
39232;626;41;-4.69;-5.47;27.06;85
39240;627;41;-4.69;-5.47;27.06;85
39251;628;41;-4.69;-5.47;27.06;85
39260;629;41;-4.69;-5.47;27.06;85
39270;630;41;-4.69;-5.47;27.06;85
39283;632;41;-4.69;-5.47;27.06;85
39301;632;41;-4.69;-5.47;27.06;85
39311;631;41;-4.69;-5.47;27.06;85
39319;631;41;-4.69;-5.47;27.06;85
39333;631;41;-4.69;-5.47;27.06;85
39339;631;41;-4.69;-5.47;27.06;85
39350;631;41;-4.69;-5.47;27.06;85
39358;629;41;-4.69;-5.47;27.06;85
39371;628;41;-4.69;-5.47;27.06;85
39382;626;41;-4.69;-5.47;27.06;85
39390;624;41;-4.69;-5.47;27.06;85
39399;623;41;-4.69;-5.47;27.06;85
39410;621;41;-4.69;-5.47;27.06;85
39421;621;41;-4.69;-5.47;27.06;85
39432;620;41;-4.69;-5.47;27.06;85
39439;619;41;-4.69;-5.47;27.06;85
39450;619;41;-4.69;-5.47;27.06;85
39459;618;41;-4.69;-5.47;27.06;85
39471;618;41;-4.69;-5.47;27.06;85
39480;618;41;-4.69;-5.47;27.06;85
39489;618;41;-4.69;-5.47;27.06;85
39500;618;41;-4.69;-5.47;27.06;85
39510;618;41;-4.69;-5.47;27.06;85
39521;618;41;-4.69;-5.47;27.06;85
39532;618;41;-4.69;-5.47;27.06;85
39541;619;41;-4.69;-5.47;27.45;85
39550;621;41;-4.69;-5.47;27.45;85
39561;622;41;-4.69;-5.47;27.45;85
39570;623;41;-4.69;-5.47;27.45;85
39586;625;41;-4.69;-5.47;27.45;85
39601;626;41;-4.69;-5.47;27.45;85
39611;626;41;-4.69;-5.47;27.45;85
39620;625;41;-4.69;-5.47;27.45;85
39634;625;41;-4.69;-5.47;27.45;85
39649;625;41;-4.69;-5.47;27.45;85
39660;624;41;-4.69;-5.47;27.45;85
39668;624;41;-4.69;-5.47;27.45;85
39682;623;41;-4.69;-5.47;27.45;85
39691;622;41;-4.69;-5.47;27.45;85
39700;622;41;-4.69;-5.47;27.45;85
39710;621;41;-4.69;-5.47;27.45;85
39719;620;41;-4.69;-5.47;27.45;85
39731;620;41;-4.69;-5.47;27.45;85
39741;619;41;-4.69;-5.47;27.45;85
39752;619;41;-4.69;-5.47;27.45;85
39759;619;41;-4.69;-5.47;27.45;85
39768;618;41;-4.69;-5.47;27.45;85
39782;618;41;-4.69;-5.47;27.45;85
39790;618;41;-4.69;-5.47;27.45;85
39801;619;41;-4.69;-5.47;27.45;85
39810;619;41;-4.69;-5.47;27.45;85
39819;620;41;-4.69;-5.47;27.45;85
39831;621;41;-4.69;-5.47;27.45;85
39840;622;41;-4.69;-5.47;27.45;85
39850;623;41;-4.69;-5.47;27.45;85
39861;623;41;-4.69;-5.47;27.45;85
39872;623;41;-4.69;-5.47;27.45;85
39881;624;41;-4.69;-5.47;27.45;85
39889;624;41;-4.69;-5.47;27.45;85
39900;624;41;-5.47;-5.47;27.45;85
39910;624;41;-5.47;-5.47;27.45;85
39921;624;41;-5.47;-5.47;27.45;85
39932;624;41;-5.47;-5.47;27.45;85
39939;624;41;-5.47;-5.47;27.45;85
39950;625;41;-5.47;-5.47;27.45;85
39962;625;41;-5.47;-5.47;27.45;85
39971;625;41;-5.47;-5.47;27.45;85
39981;624;41;-5.47;-5.47;27.45;85
39989;622;41;-5.47;-5.47;27.45;85
40001;621;41;-5.47;-5.47;27.45;85
40012;619;41;-5.47;-5.47;27.45;85
40021;618;41;-5.47;-5.47;27.45;85
40032;616;41;-5.47;-5.47;27.45;85
40040;617;41;-5.47;-5.47;27.45;85
40052;618;41;-5.47;-5.47;27.45;85
40061;620;41;-5.47;-5.47;27.45;85
40070;621;41;-5.47;-5.47;27.45;85
40082;622;41;-4.69;-5.47;27.45;85
40089;623;41;-4.69;-4.69;27.45;85
40100;623;41;-4.69;-4.69;27.45;85
40112;623;41;-4.69;-4.69;27.45;85
40121;623;41;-4.69;-4.69;27.45;85
40132;623;41;-4.69;-4.69;27.45;85
40140;623;41;-4.69;-4.69;27.45;85
40149;623;41;-4.69;-4.69;27.45;85
40160;623;41;-4.69;-4.69;27.45;85
40169;622;41;-4.69;-4.69;27.45;85
40181;622;41;-4.69;-4.69;27.45;85
40191;622;41;-4.69;-4.69;27.45;85
40201;622;41;-4.69;-4.69;27.45;85
40211;622;41;-4.69;-4.69;27.45;85
40219;622;41;-4.69;-4.69;27.45;85
40231;622;41;-4.69;-4.69;27.45;85
40240;622;41;-4.69;-4.69;27.45;85
40252;622;41;-4.69;-4.69;27.45;85
40260;622;41;-4.69;-4.69;27.45;85
40272;623;41;-4.69;-3.91;27.45;85
40283;623;41;-4.69;-3.91;27.45;85
40301;623;41;-4.69;-3.91;27.45;85
40310;623;41;-4.69;-3.91;27.45;85
40321;623;41;-4.69;-3.91;27.45;85
40333;623;41;-4.69;-3.91;27.45;85
40350;623;41;-4.69;-3.91;27.45;85
40360;623;41;-4.69;-3.91;27.45;85
40372;623;41;-4.69;-3.91;27.45;85
40381;623;41;-4.69;-3.91;27.45;85
40389;624;41;-4.69;-3.91;27.45;85
40400;624;41;-4.69;-3.91;27.45;85
40411;624;41;-4.69;-4.69;27.45;85
40422;624;41;-4.69;-4.69;27.45;85
40433;623;41;-4.69;-4.69;27.45;85
40449;623;41;-4.69;-4.69;27.45;85
40460;623;41;-4.69;-4.69;27.45;85
40471;622;41;-4.69;-4.69;27.45;85
40482;622;41;-4.69;-4.69;27.45;85
40491;622;41;-4.69;-4.69;27.45;85
40500;623;41;-4.69;-4.69;27.45;85
40511;623;41;-4.69;-4.69;27.45;85
40520;623;41;-4.69;-4.69;27.45;85
40531;623;41;-4.69;-4.69;27.45;85
40540;624;41;-4.69;-4.69;27.45;85
40550;624;41;-4.69;-4.69;27.45;85
40560;625;41;-4.69;-4.69;27.45;85
40572;625;41;-4.69;-4.69;27.45;85
40585;625;41;-4.69;-4.69;27.45;85
40601;626;41;-4.69;-4.69;27.45;85
